"series","date","issue","url","volume","value","is_clean"
"kentucky_6pct","1858-08-13","1858-08-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA239",13,104,0
"louisiana_6pct","1858-08-13","1858-08-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA239",13,93,0
"missouri_6pct","1858-08-13","1858-08-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA239",13,85.625,0
"north_carolina_6pct","1858-08-13","1858-08-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA239",13,96.875,0
"ohio_6pct_1886","1858-08-13","1858-08-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA239",13,103,0
"pennsylvania_6pct","1858-08-13","1858-08-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA239",13,89.75,0
"tennessee_6pct","1858-08-13","1858-08-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA239",13,92.5,0
"US_5pct_1874","1858-08-13","1858-08-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA239",13,104,0
"US_6pct_1868","1858-08-13","1858-08-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA239",13,,0
"virginia_6pct","1858-08-13","1858-08-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA239",13,92.5,0
"california_7pct_1877","1858-08-20","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,85.25,0
"georgia_6pct","1858-08-20","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,100,0
"indiana_5pct","1858-08-20","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,88.125,0
"kentucky_6pct","1858-08-20","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,104,0
"louisiana_6pct","1858-08-20","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,93,0
"missouri_6pct","1858-08-20","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,84.75,0
"north_carolina_6pct","1858-08-20","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,96,0
"ohio_6pct_1886","1858-08-20","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,107,0
"pennsylvania_6pct","1858-08-20","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,89.75,0
"tennessee_6pct","1858-08-20","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,91.625,0
"US_5pct_1874","1858-08-20","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,103.875,0
"US_6pct_1868","1858-08-20","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,114,0
"virginia_6pct","1858-08-20","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,90.75,0
"california_7pct_1870","1858-08-21","1858-08-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA239",13,85.25,0
"georgia_6pct","1858-08-21","1858-08-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA239",13,100,0
"indiana_5pct","1858-08-21","1858-08-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA239",13,88.5,0
"kentucky_6pct","1858-08-21","1858-08-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA239",13,104,0
"louisiana_6pct","1858-08-21","1858-08-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA239",13,93,0
"missouri_6pct","1858-08-21","1858-08-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA239",13,84.75,0
"north_carolina_6pct","1858-08-21","1858-08-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA239",13,96,0
"ohio_6pct_1886","1858-08-21","1858-08-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA239",13,107,0
"pennsylvania_6pct","1858-08-21","1858-08-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA239",13,89.25,0
"tennessee_6pct","1858-08-21","1858-08-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA239",13,91.75,0
"US_5pct_1874","1858-08-21","1858-08-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA239",13,103.5,0
"US_6pct_1868","1858-08-21","1858-08-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA239",13,114,0
"virginia_6pct","1858-08-21","1858-08-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA239",13,92.25,0
"california_7pct_1877","1858-08-27","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,84,0
"georgia_6pct","1858-08-27","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,100,0
"indiana_5pct","1858-08-27","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,89,0
"kentucky_6pct","1858-08-27","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,104,0
"louisiana_6pct","1858-08-27","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,93,0
"missouri_6pct","1858-08-27","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,84.75,0
"north_carolina_6pct","1858-08-27","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,95,0
"ohio_6pct_1886","1858-08-27","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,107,0
"pennsylvania_6pct","1858-08-27","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,89.5,0
"tennessee_6pct","1858-08-27","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,90,0
"US_5pct_1874","1858-08-27","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,103.75,0
"US_6pct_1868","1858-08-27","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,114.5,0
"virginia_6pct","1858-08-27","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,94,0
"california_7pct_1877","1858-09-03","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,82,0
"georgia_6pct","1858-09-03","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,100,0
"indiana_5pct","1858-09-03","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,88.5,0
"kentucky_6pct","1858-09-03","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,104,0
"louisiana_6pct","1858-09-03","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,92.75,0
"missouri_6pct","1858-09-03","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,84.25,0
"north_carolina_6pct","1858-09-03","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,95,0
"ohio_6pct_1886","1858-09-03","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,106.5,0
"pennsylvania_6pct","1858-09-03","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,89,0
"tennessee_6pct","1858-09-03","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,90.5,0
"US_5pct_1874","1858-09-03","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,103.625,0
"US_6pct_1868","1858-09-03","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,114,0
"virginia_6pct","1858-09-03","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,92.25,0
"california_7pct_1877","1858-09-10","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,82,0
"georgia_6pct","1858-09-10","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,100,0
"indiana_5pct","1858-09-10","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,88.125,0
"kentucky_6pct","1858-09-10","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,104,0
"louisiana_6pct","1858-09-10","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,92.75,0
"missouri_6pct","1858-09-10","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,84.75,0
"north_carolina_6pct","1858-09-10","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,95,0
"ohio_6pct_1886","1858-09-10","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,106.125,0
"pennsylvania_6pct","1858-09-10","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,89,0
"tennessee_6pct","1858-09-10","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,90.75,0
"US_5pct_1874","1858-09-10","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,103.625,0
"US_6pct_1868","1858-09-10","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,114,0
"virginia_6pct","1858-09-10","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,92.5,0
"california_7pct_1877","1858-09-17","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,81.125,0
"georgia_6pct","1858-09-17","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,100,0
"indiana_5pct","1858-09-17","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,89,0
"kentucky_6pct","1858-09-17","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,104,0
"louisiana_6pct","1858-09-17","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,92,0
"missouri_6pct","1858-09-17","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,84.375,0
"north_carolina_6pct","1858-09-17","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,94,0
"ohio_6pct_1886","1858-09-17","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,106,0
"pennsylvania_6pct","1858-09-17","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,89,0
"tennessee_6pct","1858-09-17","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,90.25,0
"US_5pct_1874","1858-09-17","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,103.125,0
"US_6pct_1868","1858-09-17","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,114,0
"virginia_6pct","1858-09-17","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319",13,93,0
"california_7pct_1877","1858-09-24","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,82,0
"georgia_6pct","1858-09-24","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,100,0
"indiana_5pct","1858-09-24","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,88.5,0
"kentucky_6pct","1858-09-24","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,103.5,0
"louisiana_6pct","1858-09-24","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,91,0
"missouri_6pct","1858-09-24","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,84.25,0
"north_carolina_6pct","1858-09-24","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,94,0
"ohio_6pct_1886","1858-09-24","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,106,0
"pennsylvania_6pct","1858-09-24","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,89.25,0
"tennessee_6pct","1858-09-24","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,90.5,0
"US_5pct_1874","1858-09-24","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,103,0
"US_6pct_1868","1858-09-24","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,113.5,0
"virginia_6pct","1858-09-24","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,92.875,0
"california_7pct_1877","1858-10-01","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,82.25,0
"georgia_6pct","1858-10-01","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,98,0
"indiana_5pct","1858-10-01","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,89,0
"kentucky_6pct","1858-10-01","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,103.5,0
"louisiana_6pct","1858-10-01","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,91,0
"missouri_6pct","1858-10-01","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,84.75,0
"north_carolina_6pct","1858-10-01","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,94,0
"ohio_6pct_1886","1858-10-01","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,106,0
"pennsylvania_6pct","1858-10-01","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,89.5,0
"tennessee_6pct","1858-10-01","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,90.25,0
"US_5pct_1874","1858-10-01","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,103.25,0
"US_6pct_1868","1858-10-01","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,113.5,0
"virginia_6pct","1858-10-01","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,93,0
"california_7pct_1877","1858-10-08","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,83.5,0
"georgia_6pct","1858-10-08","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,99.5,0
"indiana_5pct","1858-10-08","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,90,0
"kentucky_6pct","1858-10-08","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,103.5,0
"louisiana_6pct","1858-10-08","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,90.5,0
"missouri_6pct","1858-10-08","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,86.125,0
"north_carolina_6pct","1858-10-08","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,94.5,0
"ohio_6pct_1886","1858-10-08","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,105.5,0
"pennsylvania_6pct","1858-10-08","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,89.5,0
"tennessee_6pct","1858-10-08","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,91.5,0
"US_5pct_1874","1858-10-08","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,103.75,0
"US_6pct_1868","1858-10-08","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,114,0
"virginia_6pct","1858-10-08","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,93.25,0
"california_7pct_1877","1858-10-15","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,87,0
"georgia_6pct","1858-10-15","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,99.125,0
"indiana_5pct","1858-10-15","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,91,0
"kentucky_6pct","1858-10-15","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,104.75,0
"louisiana_6pct","1858-10-15","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,93,0
"missouri_6pct","1858-10-15","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,87.75,0
"north_carolina_6pct","1858-10-15","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,96,0
"ohio_6pct_1886","1858-10-15","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,106,0
"pennsylvania_6pct","1858-10-15","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,90.75,0
"tennessee_6pct","1858-10-15","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,92.25,0
"US_5pct_1874","1858-10-15","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,104,0
"US_6pct_1868","1858-10-15","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,114,0
"virginia_6pct","1858-10-15","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,93.875,0
"california_7pct_1877","1858-10-22","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,87,0
"georgia_6pct","1858-10-22","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,101,0
"indiana_5pct","1858-10-22","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,91.75,0
"kentucky_6pct","1858-10-22","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,105,0
"louisiana_6pct","1858-10-22","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,94.75,0
"missouri_6pct","1858-10-22","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,88.875,0
"north_carolina_6pct","1858-10-22","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,97.25,0
"ohio_6pct_1886","1858-10-22","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,108.5,0
"pennsylvania_6pct","1858-10-22","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,91.5,0
"tennessee_6pct","1858-10-22","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,94.5,0
"US_5pct_1874","1858-10-22","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,104.5,0
"US_6pct_1868","1858-10-22","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,113.75,0
"virginia_6pct","1858-10-22","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414",13,95.75,0
"california_7pct_1877","1858-10-29","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,92.25,0
"georgia_6pct","1858-10-29","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,101,0
"indiana_5pct","1858-10-29","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,92,0
"kentucky_6pct","1858-10-29","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,105,0
"louisiana_6pct","1858-10-29","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,96.25,0
"missouri_6pct","1858-10-29","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,89.75,0
"north_carolina_6pct","1858-10-29","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,98.125,0
"ohio_6pct_1886","1858-10-29","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,109,0
"pennsylvania_6pct","1858-10-29","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,93,0
"tennessee_6pct","1858-10-29","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,95,0
"US_5pct_1874","1858-10-29","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,104.875,0
"US_6pct_1868","1858-10-29","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,114.25,0
"virginia_6pct","1858-10-29","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,92.875,0
"california_7pct_1877","1858-11-05","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,90,0
"georgia_6pct","1858-11-05","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,101,0
"indiana_5pct","1858-11-05","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,91.75,0
"kentucky_6pct","1858-11-05","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,104,0
"louisiana_6pct","1858-11-05","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,94.5,0
"missouri_6pct","1858-11-05","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,89,0
"north_carolina_6pct","1858-11-05","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,99,0
"ohio_6pct_1886","1858-11-05","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,108.5,0
"pennsylvania_6pct","1858-11-05","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,94.25,0
"tennessee_6pct","1858-11-05","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,93.25,0
"US_5pct_1874","1858-11-05","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,104.875,0
"US_6pct_1868","1858-11-05","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,114.25,0
"virginia_6pct","1858-11-05","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,92.5,0
"california_7pct_1877","1858-11-12","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,90.5,0
"georgia_6pct","1858-11-12","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,101,0
"indiana_5pct","1858-11-12","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,91.75,0
"kentucky_6pct","1858-11-12","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,104,0
"louisiana_6pct","1858-11-12","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,95,0
"missouri_6pct","1858-11-12","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,89.25,0
"north_carolina_6pct","1858-11-12","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,98.25,0
"ohio_6pct_1886","1858-11-12","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,107,0
"pennsylvania_6pct","1858-11-12","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,93.125,0
"tennessee_6pct","1858-11-12","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,94,0
"US_5pct_1874","1858-11-12","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,105.125,0
"US_6pct_1868","1858-11-12","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,114.25,0
"virginia_6pct","1858-11-12","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,96.25,0
"california_7pct_1877","1858-11-19","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,93,0
"georgia_6pct","1858-11-19","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,101,0
"indiana_5pct","1858-11-19","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,91.75,0
"kentucky_6pct","1858-11-19","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,105,0
"louisiana_6pct","1858-11-19","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,94.5,0
"missouri_6pct","1858-11-19","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,89.25,0
"north_carolina_6pct","1858-11-19","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,98.25,0
"ohio_6pct_1886","1858-11-19","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,107,0
"pennsylvania_6pct","1858-11-19","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,95.25,0
"tennessee_6pct","1858-11-19","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,94,0
"US_5pct_1874","1858-11-19","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,104.75,0
"US_6pct_1868","1858-11-19","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,114.25,0
"virginia_6pct","1858-11-19","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511",13,97,0
"california_7pct_1877","1858-12-03","1859-01-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA670",13,91,0
"georgia_6pct","1858-12-03","1859-01-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA670",13,101,0
"indiana_5pct","1858-12-03","1859-01-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA670",13,92,0
"kentucky_6pct","1858-12-03","1859-01-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA670",13,106,0
"louisiana_6pct","1858-12-03","1859-01-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA670",13,94.125,0
"missouri_6pct","1858-12-03","1859-01-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA670",13,90,0
"north_carolina_6pct","1858-12-03","1859-01-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA670",13,98,0
"ohio_6pct_1886","1858-12-03","1859-01-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA670",13,109,0
"pennsylvania_6pct","1858-12-03","1859-01-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA670",13,95,0
"tennessee_6pct","1858-12-03","1859-01-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA670",13,94.25,0
"US_5pct_1874","1858-12-03","1859-01-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA670",13,104.5,0
"US_6pct_1868","1858-12-03","1859-01-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA670",13,114.25,0
"virginia_6pct","1858-12-03","1859-01-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA670",13,96.125,0
"california_7pct_1877","1858-12-10","1859-01-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA670",13,81,0
"georgia_6pct","1858-12-10","1859-01-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA670",13,100,0
"indiana_5pct","1858-12-10","1859-01-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA670",13,92,0
