"bidder_num","price","amount","accepted","auction","coupon_yield","yield","ytm"
7,100,150,150,"1861-04-06; Treasury Notes of 1861",0.06,0.0689874984386174,
7,100.05,50,50,"1861-04-06; Treasury Notes of 1861",0.0599700149925037,0.0686828182879485,
8,100.01,50,50,"1861-04-06; Treasury Notes of 1861",0.05999400059994,0.0689265500557158,
9,100,2500,2500,"1861-04-06; Treasury Notes of 1861",0.06,0.0689874984386174,
10,100,100,100,"1861-04-06; Treasury Notes of 1861",0.06,0.0689874984386174,
11,100,10,10,"1861-04-06; Treasury Notes of 1861",0.06,0.0689874984386174,
12,100,100,100,"1861-04-06; Treasury Notes of 1861",0.06,0.0689874984386174,
13,100,20,20,"1861-04-06; Treasury Notes of 1861",0.06,0.0689874984386174,
14,100,100,100,"1861-04-06; Treasury Notes of 1861",0.06,0.0689874984386174,
15,100,250,250,"1861-04-06; Treasury Notes of 1861",0.06,0.0689874984386174,
16,100,110,110,"1861-04-06; Treasury Notes of 1861",0.06,0.0689874984386174,
17,100,185,185,"1861-04-06; Treasury Notes of 1861",0.06,0.0689874984386174,
18,100,350,0,"1861-04-06; Treasury Notes of 1861",0.06,0.0689874984386174,
19,100,1100,1011,"1861-04-06; Treasury Notes of 1861",0.06,0.0689874984386174,
20,100,2,2,"1861-04-06; Treasury Notes of 1861",0.06,0.0689874984386174,
21,100,3,3,"1861-04-06; Treasury Notes of 1861",0.06,0.0689874984386174,
1,78.8226296,1,1,"1862-11-10; Seven-Thirties",0.0926129975242541,0.086250311467107,
2,78.8226296,1,1,"1862-11-10; Seven-Thirties",0.0926129975242541,0.086250311467107,
3,78.8226296,5,5,"1862-11-10; Seven-Thirties",0.0926129975242541,0.086250311467107,
4,78.8226296,0.75,0.75,"1862-11-10; Seven-Thirties",0.0926129975242541,0.086250311467107,
5,78.8226296,7.5,7.5,"1862-11-10; Seven-Thirties",0.0926129975242541,0.086250311467107,
6,78.59525663,5,5,"1862-11-10; Seven-Thirties",0.09288092326444,0.0865466007221281,
7,78.44367465,20,20,"1862-11-10; Seven-Thirties",0.0930604033093955,0.0867448359039604,
7,78.633152125,20,20,"1862-11-10; Seven-Thirties",0.0928361613737102,0.0864971307492427,
8,78.1594584375,5,5,"1862-11-10; Seven-Thirties",0.0933988047759751,0.0871180675852757,
8,78.3489359125,5,5,"1862-11-10; Seven-Thirties",0.0931729310038445,0.0868690225275213,
8,78.5384133875,5,5,"1862-11-10; Seven-Thirties",0.0929481470930995,0.0866208722245925,
8,78.7278908625,5,5,"1862-11-10; Seven-Thirties",0.0927244451747045,0.086373610741182,
8,78.860525095,5,5,"1862-11-10; Seven-Thirties",0.0925684934408691,0.0862010533993819,
9,78.44367465,3,3,"1862-11-10; Seven-Thirties",0.0930604033093955,0.0867448359039604,
9,78.633152125,2,2,"1862-11-10; Seven-Thirties",0.0928361613737102,0.0864971307492427,
10,78.51946564,1.6,1.6,"1862-11-10; Seven-Thirties",0.0929705766652744,0.0866456471605088,
11,78.481570145,25,25,"1862-11-10; Seven-Thirties",0.0930154683005546,0.0866952237204373,
12,78.0647197,5,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
12,78.110194294,13,13,"1862-11-10; Seven-Thirties",0.0934577114547102,0.0871829665991272,
12,78.3489359125,6,6,"1862-11-10; Seven-Thirties",0.0931729310038445,0.0868690225275213,
12,78.633152125,10,10,"1862-11-10; Seven-Thirties",0.0928361613737102,0.0864971307492427,
12,78.7278908625,5,5,"1862-11-10; Seven-Thirties",0.0927244451747045,0.086373610741182,
12,78.8226296,6,6,"1862-11-10; Seven-Thirties",0.0926129975242541,0.086250311467107,
12,78.9173683375,5,5,"1862-11-10; Seven-Thirties",0.0925018174551974,0.0861272321971193,
13,78.36788366,5,5,"1862-11-10; Seven-Thirties",0.0931504036994432,0.0868441673316289,
13,78.51946564,5.55,5.55,"1862-11-10; Seven-Thirties",0.0929705766652744,0.0866456471605088,
14,78.44367465,10,10,"1862-11-10; Seven-Thirties",0.0930604033093955,0.0867448359039604,
15,78.44367465,5,5,"1862-11-10; Seven-Thirties",0.0930604033093955,0.0867448359039604,
16,78.44367465,10,10,"1862-11-10; Seven-Thirties",0.0930604033093955,0.0867448359039604,
17,78.44367465,10,10,"1862-11-10; Seven-Thirties",0.0930604033093955,0.0867448359039604,
18,78.44367465,0.25,0.25,"1862-11-10; Seven-Thirties",0.0930604033093955,0.0867448359039604,
19,78.44367465,50,50,"1862-11-10; Seven-Thirties",0.0930604033093955,0.0867448359039604,
20,78.254197175,100,100,"1862-11-10; Seven-Thirties",0.0932857311624448,0.0869934328389167,
20,78.44367465,100,100,"1862-11-10; Seven-Thirties",0.0930604033093955,0.0867448359039604,
20,78.633152125,100,100,"1862-11-10; Seven-Thirties",0.0928361613737102,0.0864971307492427,
21,78.44367465,3.4,3.4,"1862-11-10; Seven-Thirties",0.0930604033093955,0.0867448359039604,
22,78.36788366,5,5,"1862-11-10; Seven-Thirties",0.0931504036994432,0.0868441673316289,
22,78.481570145,5,5,"1862-11-10; Seven-Thirties",0.0930154683005546,0.0866952237204373,
23,78.110194294,50,50,"1862-11-10; Seven-Thirties",0.0934577114547102,0.0871829665991272,
23,78.284513571,50,50,"1862-11-10; Seven-Thirties",0.0932496054073234,0.086953597156583,
23,78.496728343,50,50,"1862-11-10; Seven-Thirties",0.092997506445133,0.086675388824288,
23,78.663468521,25,25,"1862-11-10; Seven-Thirties",0.0928003829128281,0.0864575802861956,
24,78.254197175,5,5,"1862-11-10; Seven-Thirties",0.0932857311624448,0.0869934328389167,
24,78.44367465,5,5,"1862-11-10; Seven-Thirties",0.0930604033093955,0.0867448359039604,
25,78.329988165,3,3,"1862-11-10; Seven-Thirties",0.0931954692067966,0.0868938866709158,
26,77.875242225,250,0,"1862-11-10; Seven-Thirties",0.0937396763262524,0.0874933259581789,
26,78.0647197,175,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
26,78.102615195,250,148.6,"1862-11-10; Seven-Thirties",0.0934667806164234,0.0871929564739922,
26,78.1594584375,75,75,"1862-11-10; Seven-Thirties",0.0933988047759751,0.0871180675852757,
26,78.254197175,75,75,"1862-11-10; Seven-Thirties",0.0932857311624448,0.0869934328389167,
26,78.29209267,50,50,"1862-11-10; Seven-Thirties",0.0932405783400042,0.0869436418240805,
26,78.44367465,125,125,"1862-11-10; Seven-Thirties",0.0930604033093955,0.0867448359039604,
26,78.5384133875,200,200,"1862-11-10; Seven-Thirties",0.0929481470930995,0.0866208722245925,
26,78.633152125,200,200,"1862-11-10; Seven-Thirties",0.0928361613737102,0.0864971307492427,
26,78.8226296,200,200,"1862-11-10; Seven-Thirties",0.0926129975242541,0.086250311467107,
27,78.314829967,6,6,"1862-11-10; Seven-Thirties",0.0932135076214307,0.0869137844318419,
28,78.1594584375,250,250,"1862-11-10; Seven-Thirties",0.0933988047759751,0.0871180675852757,
28,78.254197175,250,250,"1862-11-10; Seven-Thirties",0.0932857311624448,0.0869934328389167,
28,78.3489359125,250,250,"1862-11-10; Seven-Thirties",0.0931729310038445,0.0868690225275213,
28,78.44367465,250,250,"1862-11-10; Seven-Thirties",0.0930604033093955,0.0867448359039604,
29,78.1594584375,110,110,"1862-11-10; Seven-Thirties",0.0933988047759751,0.0871180675852757,
29,78.254197175,100,100,"1862-11-10; Seven-Thirties",0.0932857311624448,0.0869934328389167,
29,78.44367465,100,100,"1862-11-10; Seven-Thirties",0.0930604033093955,0.0867448359039604,
29,78.633152125,15,15,"1862-11-10; Seven-Thirties",0.0928361613737102,0.0864971307492427,
30,78.254197175,100,100,"1862-11-10; Seven-Thirties",0.0932857311624448,0.0869934328389167,
30,78.29209267,100,100,"1862-11-10; Seven-Thirties",0.0932405783400042,0.0869436418240805,
30,78.337567264,100,100,"1862-11-10; Seven-Thirties",0.0931864526172836,0.086883939939476,
31,78.102615195,150,89.2,"1862-11-10; Seven-Thirties",0.0934667806164234,0.0871929564739922,
31,78.29209267,150,150,"1862-11-10; Seven-Thirties",0.0932405783400042,0.0869436418240805,
31,78.481570145,150,150,"1862-11-10; Seven-Thirties",0.0930154683005546,0.0866952237204373,
32,78.1594584375,100,100,"1862-11-10; Seven-Thirties",0.0933988047759751,0.0871180675852757,
32,78.254197175,100,100,"1862-11-10; Seven-Thirties",0.0932857311624448,0.0869934328389167,
32,78.3489359125,100,100,"1862-11-10; Seven-Thirties",0.0931729310038445,0.0868690225275213,
32,78.44367465,50,50,"1862-11-10; Seven-Thirties",0.0930604033093955,0.0867448359039604,
33,78.21630168,150,150,"1862-11-10; Seven-Thirties",0.0933309277376204,0.0870432597633078,
33,78.29209267,157,157,"1862-11-10; Seven-Thirties",0.0932405783400042,0.0869436418240805,
34,78.254197175,2.5,2.5,"1862-11-10; Seven-Thirties",0.0932857311624448,0.0869934328389167,
35,78.254197175,10,10,"1862-11-10; Seven-Thirties",0.0932857311624448,0.0869934328389167,
36,78.254197175,6,6,"1862-11-10; Seven-Thirties",0.0932857311624448,0.0869934328389167,
37,78.254197175,2,2,"1862-11-10; Seven-Thirties",0.0932857311624448,0.0869934328389167,
38,78.254197175,25,25,"1862-11-10; Seven-Thirties",0.0932857311624448,0.0869934328389167,
39,78.0647197,5,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
39,78.44367465,5,5,"1862-11-10; Seven-Thirties",0.0930604033093955,0.0867448359039604,
40,78.239038977,250,250,"1862-11-10; Seven-Thirties",0.0933038045386267,0.087013359296842,
40,78.269355373,250,250,"1862-11-10; Seven-Thirties",0.0932676647866992,0.0869735121265191,
41,78.0647197,20,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
41,78.14051069,20,20,"1862-11-10; Seven-Thirties",0.0934214524007995,0.0871430215327372,
41,78.3186195165,20,20,"1862-11-10; Seven-Thirties",0.0932089973631628,0.0869088094542352,
41,78.3489359125,20,20,"1862-11-10; Seven-Thirties",0.0931729310038445,0.0868690225275213,
41,78.36788366,20,20,"1862-11-10; Seven-Thirties",0.0931504036994432,0.0868441673316289,
42,77.951033215,250,0,"1862-11-10; Seven-Thirties",0.0936485342005098,0.0873930577426984,
42,78.329988165,100,100,"1862-11-10; Seven-Thirties",0.0931954692067966,0.0868938866709158,
42,78.557361135,100,100,"1862-11-10; Seven-Thirties",0.0929257283407856,0.0865961061768259,
42,78.708943115,50,50,"1862-11-10; Seven-Thirties",0.0927467668995901,0.0863982970606588,
43,77.68576475,10,0,"1862-11-10; Seven-Thirties",0.0939683096831457,0.0877446342378248,
43,77.723660245,20,0,"1862-11-10; Seven-Thirties",0.0939224938324957,0.087694299501221,
43,77.76155574,50,0,"1862-11-10; Seven-Thirties",0.0938767226366709,0.0876440013540688,
43,77.91313772,50,0,"1862-11-10; Seven-Thirties",0.0936940830984672,0.0874431736781522,
43,77.98892871,20,0,"1862-11-10; Seven-Thirties",0.0936030295677593,0.0873429781031178,
43,78.0647197,10,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
43,78.102615195,50,29.7,"1862-11-10; Seven-Thirties",0.0934667806164234,0.0871929564739922,
43,78.14051069,20,20,"1862-11-10; Seven-Thirties",0.0934214524007995,0.0871430215327372,
43,78.299671769,100,100,"1862-11-10; Seven-Thirties",0.0932315530202539,0.0869336879260445,
43,78.44367465,20,20,"1862-11-10; Seven-Thirties",0.0930604033093955,0.0867448359039604,
43,78.481570145,50,50,"1862-11-10; Seven-Thirties",0.0930154683005546,0.0866952237204373,
43,78.51946564,20,20,"1862-11-10; Seven-Thirties",0.0929705766652744,0.0866456471605088,
43,78.633152125,20,20,"1862-11-10; Seven-Thirties",0.0928361613737102,0.0864971307492427,
43,78.67104762,50,50,"1862-11-10; Seven-Thirties",0.0927914426061891,0.0864476962110852,
43,78.8226296,10,10,"1862-11-10; Seven-Thirties",0.0926129975242541,0.086250311467107,
44,78.14051069,10,10,"1862-11-10; Seven-Thirties",0.0934214524007995,0.0871430215327372,
44,78.178406185,10,10,"1862-11-10; Seven-Thirties",0.0933761681291559,0.0870931226452269,
44,78.193564383,10,10,"1862-11-10; Seven-Thirties",0.0933580667105014,0.0870731731744819,
44,78.375462759,10,10,"1862-11-10; Seven-Thirties",0.0931413958275063,0.0868342277572374,
45,78.117773393,200,200,"1862-11-10; Seven-Thirties",0.0934486440528033,0.0871729781679553,
45,78.193564383,300,300,"1862-11-10; Seven-Thirties",0.0933580667105014,0.0870731731744819,
45,78.223880779,500,500,"1862-11-10; Seven-Thirties",0.0933218849193143,0.0870332915033638,
46,78.102615195,50,29.7,"1862-11-10; Seven-Thirties",0.0934667806164234,0.0871929564739922,
46,78.14051069,50,50,"1862-11-10; Seven-Thirties",0.0934214524007995,0.0871430215327372,
46,78.21630168,50,50,"1862-11-10; Seven-Thirties",0.0933309277376204,0.0870432597633078,
46,78.261776274,50,50,"1862-11-10; Seven-Thirties",0.0932766970997717,0.0869834717647186,
47,78.117773393,55,55,"1862-11-10; Seven-Thirties",0.0934486440528033,0.0871729781679553,
47,78.148089789,100,100,"1862-11-10; Seven-Thirties",0.0934123920329981,0.0871330388724778,
47,78.163247987,450,450,"1862-11-10; Seven-Thirties",0.0933942765686263,0.0871130778768655,
47,78.178406185,100,100,"1862-11-10; Seven-Thirties",0.0933761681291559,0.0870931226452269,
47,78.193564383,50,50,"1862-11-10; Seven-Thirties",0.0933580667105014,0.0870731731744819,
48,77.875242225,25,0,"1862-11-10; Seven-Thirties",0.0937396763262524,0.0874933259581789,
48,78.0647197,25,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
48,78.254197175,25,25,"1862-11-10; Seven-Thirties",0.0932857311624448,0.0869934328389167,
48,78.44367465,25,25,"1862-11-10; Seven-Thirties",0.0930604033093955,0.0867448359039604,
49,78.1594584375,125,125,"1862-11-10; Seven-Thirties",0.0933988047759751,0.0871180675852757,
50,78.0647197,90,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
50,78.254197175,75,75,"1862-11-10; Seven-Thirties",0.0932857311624448,0.0869934328389167,
51,77.875242225,20,0,"1862-11-10; Seven-Thirties",0.0937396763262524,0.0874933259581789,
51,78.0647197,20,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
51,78.1594584375,20,20,"1862-11-10; Seven-Thirties",0.0933988047759751,0.0871180675852757,
51,78.254197175,20,20,"1862-11-10; Seven-Thirties",0.0932857311624448,0.0869934328389167,
51,78.3489359125,20,20,"1862-11-10; Seven-Thirties",0.0931729310038445,0.0868690225275213,
52,77.882821324,5,0,"1862-11-10; Seven-Thirties",0.0937305541312031,0.0874832925922671,
52,78.1594584375,5,5,"1862-11-10; Seven-Thirties",0.0933988047759751,0.0871180675852757,
52,78.254197175,10,10,"1862-11-10; Seven-Thirties",0.0932857311624448,0.0869934328389167,
53,78.0647197,2,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
53,78.14051069,26,26,"1862-11-10; Seven-Thirties",0.0934214524007995,0.0871430215327372,
54,77.882821324,20,0,"1862-11-10; Seven-Thirties",0.0937305541312031,0.0874832925922671,
54,78.034403304,20,0,"1862-11-10; Seven-Thirties",0.0935484823477315,0.0872829303777402,
54,78.163247987,20,20,"1862-11-10; Seven-Thirties",0.0933942765686263,0.0871130778768655,
54,78.261776274,20,20,"1862-11-10; Seven-Thirties",0.0932766970997717,0.0869834717647186,
54,78.299671769,20,20,"1862-11-10; Seven-Thirties",0.0932315530202539,0.0869336879260445,
55,77.98892871,40,0,"1862-11-10; Seven-Thirties",0.0936030295677593,0.0873429781031178,
55,78.254197175,40,40,"1862-11-10; Seven-Thirties",0.0932857311624448,0.0869934328389167,
56,77.875242225,50,0,"1862-11-10; Seven-Thirties",0.0937396763262524,0.0874933259581789,
56,77.98892871,50,0,"1862-11-10; Seven-Thirties",0.0936030295677593,0.0873429781031178,
56,78.254197175,50,50,"1862-11-10; Seven-Thirties",0.0932857311624448,0.0869934328389167,
56,78.329988165,50,50,"1862-11-10; Seven-Thirties",0.0931954692067966,0.0868938866709158,
57,78.102615195,750,445.9,"1862-11-10; Seven-Thirties",0.0934667806164234,0.0871929564739922,
58,78.102615195,25,14.9,"1862-11-10; Seven-Thirties",0.0934667806164234,0.0871929564739922,
59,77.91313772,150,0,"1862-11-10; Seven-Thirties",0.0936940830984672,0.0874431736781522,
59,77.996507809,150,0,"1862-11-10; Seven-Thirties",0.0935939339473562,0.0873329665264274,
59,78.079877898,250,0,"1862-11-10; Seven-Thirties",0.0934939986655254,0.0872229347646083,
59,78.3489359125,150,150,"1862-11-10; Seven-Thirties",0.0931729310038445,0.0868690225275213,
60,77.91313772,25,0,"1862-11-10; Seven-Thirties",0.0936940830984672,0.0874431736781522,
60,77.98892871,25,0,"1862-11-10; Seven-Thirties",0.0936030295677593,0.0873429781031178,
60,78.079877898,25,0,"1862-11-10; Seven-Thirties",0.0934939986655254,0.0872229347646083,
60,78.352725462,25,25,"1862-11-10; Seven-Thirties",0.0931684246713333,0.0868640507727334,
61,76.556478999,15,0,"1862-11-10; Seven-Thirties",0.0953544376054097,0.0892616439235758,
61,77.359863493,100,0,"1862-11-10; Seven-Thirties",0.0943641789215482,0.0881790305950159,
61,77.60997376,25,0,"1862-11-10; Seven-Thirties",0.0940600756105706,0.0878454136764954,
61,78.102615195,4800,2853.9,"1862-11-10; Seven-Thirties",0.0934667806164234,0.0871929564739922,
62,77.700922948,30,0,"1862-11-10; Seven-Thirties",0.0939499779801252,0.0877244959492989,
62,78.102615195,180,107.1,"1862-11-10; Seven-Thirties",0.0934667806164234,0.0871929564739922,
62,78.254197175,20,20,"1862-11-10; Seven-Thirties",0.0932857311624448,0.0869934328389167,
62,78.261776274,20,20,"1862-11-10; Seven-Thirties",0.0932766970997717,0.0869834717647186,
63,77.799451235,0.5,0,"1862-11-10; Seven-Thirties",0.0938309960304182,0.0875937397472077,
63,78.3489359125,0.5,0.5,"1862-11-10; Seven-Thirties",0.0931729310038445,0.0868690225275213,
64,78.0647197,10,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
65,78.0647197,0.15,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
66,78.0647197,40,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
67,78.0647197,0.4,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
68,78.0647197,5,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
69,78.0647197,20,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
70,78.0647197,0.25,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
71,78.0647197,1,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
72,78.0647197,0.1,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
73,78.0647197,1.5,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
74,78.0647197,4,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
75,78.0647197,20,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
76,78.0647197,0.5,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
77,78.0647197,100,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
78,78.0647197,3,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
79,78.0647197,100,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
80,78.0647197,0.2,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
81,78.0647197,0.4,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
82,78.026824205,25,0,"1862-11-10; Seven-Thirties",0.0935575691357205,0.0872929347108025,
82,78.0647197,25,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
82,78.102615195,25,14.9,"1862-11-10; Seven-Thirties",0.0934667806164234,0.0871929564739922,
83,77.905558621,50,0,"1862-11-10; Seven-Thirties",0.093703198195568,0.0874532012250318,
83,78.072298799,50,0,"1862-11-10; Seven-Thirties",0.0935030748715895,0.0872329304181092,
83,78.193564383,50,50,"1862-11-10; Seven-Thirties",0.0933580667105014,0.0870731731744819,
84,77.98892871,100,0,"1862-11-10; Seven-Thirties",0.0936030295677593,0.0873429781031178,
84,78.0647197,100,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
85,77.973770512,25,0,"1862-11-10; Seven-Thirties",0.0936212261131651,0.0873630056065582,
85,78.0647197,25,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
86,77.731239344,25,0,"1862-11-10; Seven-Thirties",0.0939133360230346,0.0876842369462089,
86,77.882821324,25,0,"1862-11-10; Seven-Thirties",0.0937305541312031,0.0874832925922671,
86,78.110194294,25,25,"1862-11-10; Seven-Thirties",0.0934577114547102,0.0871829665991272,
86,78.261776274,25,25,"1862-11-10; Seven-Thirties",0.0932766970997717,0.0869834717647186,
87,77.890400423,500,0,"1862-11-10; Seven-Thirties",0.093721433711418,0.0874732606816989,
87,78.0836674475,500,0,"1862-11-10; Seven-Thirties",0.0934894612232218,0.0872179374798466,
88,77.496287275,100,0,"1862-11-10; Seven-Thirties",0.0941980610515641,0.0879968584897615,
88,77.68576475,100,0,"1862-11-10; Seven-Thirties",0.0939683096831457,0.0877446342378248,
88,77.98892871,200,0,"1862-11-10; Seven-Thirties",0.0936030295677593,0.0873429781031178,
88,78.0647197,350,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
88,78.14051069,250,250,"1862-11-10; Seven-Thirties",0.0934214524007995,0.0871430215327372,
89,77.875242225,2.5,0,"1862-11-10; Seven-Thirties",0.0937396763262524,0.0874933259581789,
89,78.0647197,2.5,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
90,77.9699809625,5,0,"1862-11-10; Seven-Thirties",0.0936257763550176,0.0873680133889641,
91,77.875242225,10,0,"1862-11-10; Seven-Thirties",0.0937396763262524,0.0874933259581789,
91,78.0647197,10,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
92,77.875242225,25,0,"1862-11-10; Seven-Thirties",0.0937396763262524,0.0874933259581789,
92,78.0647197,25,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
93,77.7805034875,100,0,"1862-11-10; Seven-Thirties",0.0938538537639214,0.0876188659861708,
93,77.83734673,50,0,"1862-11-10; Seven-Thirties",0.0937853139486118,0.0875435146315696,
93,78.026824205,200,0,"1862-11-10; Seven-Thirties",0.0935575691357205,0.0872929347108025,
94,77.68576475,10,0,"1862-11-10; Seven-Thirties",0.0939683096831457,0.0877446342378248,
94,78.1594584375,10,10,"1862-11-10; Seven-Thirties",0.0933988047759751,0.0871180675852757,
95,77.68576475,5,0,"1862-11-10; Seven-Thirties",0.0939683096831457,0.0877446342378248,
95,78.14051069,5,5,"1862-11-10; Seven-Thirties",0.0934214524007995,0.0871430215327372,
96,77.124911424,20,0,"1862-11-10; Seven-Thirties",0.0946516484131528,0.0884938988388733,
96,77.503866374,25,0,"1862-11-10; Seven-Thirties",0.0941888494281481,0.0879867518555374,
96,77.882821324,25,0,"1862-11-10; Seven-Thirties",0.0937305541312031,0.0874832925922671,
96,78.102615195,130,77.3,"1862-11-10; Seven-Thirties",0.0934667806164234,0.0871929564739922,
97,77.68576475,510,0,"1862-11-10; Seven-Thirties",0.0939683096831457,0.0877446342378248,
97,77.875242225,250,0,"1862-11-10; Seven-Thirties",0.0937396763262524,0.0874933259581789,
97,78.0647197,10,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
97,78.102615195,420,249.7,"1862-11-10; Seven-Thirties",0.0934667806164234,0.0871929564739922,
97,78.254197175,60,60,"1862-11-10; Seven-Thirties",0.0932857311624448,0.0869934328389167,
98,76.92785485,10,0,"1862-11-10; Seven-Thirties",0.0948941058376594,0.0887590892926729,
98,77.68576475,210,0,"1862-11-10; Seven-Thirties",0.0939683096831457,0.0877446342378248,
98,78.0647197,227.5,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
98,78.14051069,25,25,"1862-11-10; Seven-Thirties",0.0934214524007995,0.0871430215327372,
99,77.68576475,25,0,"1862-11-10; Seven-Thirties",0.0939683096831457,0.0877446342378248,
99,78.0647197,25,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
100,77.3068098,25,0,"1862-11-10; Seven-Thirties",0.0944289386521807,0.0882500049057888,
100,77.68576475,25,0,"1862-11-10; Seven-Thirties",0.0939683096831457,0.0877446342378248,
100,78.0647197,25,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
100,78.44367465,25,25,"1862-11-10; Seven-Thirties",0.0930604033093955,0.0867448359039604,
101,77.875242225,7,0,"1862-11-10; Seven-Thirties",0.0937396763262524,0.0874933259581789,
102,77.496287275,500,0,"1862-11-10; Seven-Thirties",0.0941980610515641,0.0879968584897615,
102,77.68576475,600,0,"1862-11-10; Seven-Thirties",0.0939683096831457,0.0877446342378248,
102,77.875242225,600,0,"1862-11-10; Seven-Thirties",0.0937396763262524,0.0874933259581789,
102,78.0647197,650,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
102,78.14051069,650,650,"1862-11-10; Seven-Thirties",0.0934214524007995,0.0871430215327372,
103,77.23101881,40,0,"1862-11-10; Seven-Thirties",0.0945216068942338,0.0883515230763114,
103,77.5910260125,5,0,"1862-11-10; Seven-Thirties",0.0940830451040042,0.087870631481642,
103,77.60997376,40,0,"1862-11-10; Seven-Thirties",0.0940600756105706,0.0878454136764954,
103,77.68576475,84,0,"1862-11-10; Seven-Thirties",0.0939683096831457,0.0877446342378248,
103,77.723660245,3,0,"1862-11-10; Seven-Thirties",0.0939224938324957,0.087694299501221,
103,77.76155574,5,0,"1862-11-10; Seven-Thirties",0.0938767226366709,0.0876440013540688,
103,77.7805034875,5,0,"1862-11-10; Seven-Thirties",0.0938538537639214,0.0876188659861708,
103,77.875242225,8,0,"1862-11-10; Seven-Thirties",0.0937396763262524,0.0874933259581789,
103,77.9699809625,5,0,"1862-11-10; Seven-Thirties",0.0936257763550176,0.0873680133889641,
103,77.98892871,5,0,"1862-11-10; Seven-Thirties",0.0936030295677593,0.0873429781031178,
103,78.0647197,50,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
103,78.072298799,50,0,"1862-11-10; Seven-Thirties",0.0935030748715895,0.0872329304181092,
103,78.102615195,30,17.8,"1862-11-10; Seven-Thirties",0.0934667806164234,0.0871929564739922,
103,78.14051069,30,30,"1862-11-10; Seven-Thirties",0.0934214524007995,0.0871430215327372,
103,78.1594584375,20,20,"1862-11-10; Seven-Thirties",0.0933988047759751,0.0871180675852757,
103,78.254197175,10,10,"1862-11-10; Seven-Thirties",0.0932857311624448,0.0869934328389167,
103,78.3489359125,5,5,"1862-11-10; Seven-Thirties",0.0931729310038445,0.0868690225275213,
104,77.420496285,10,0,"1862-11-10; Seven-Thirties",0.0942902764808853,0.0880980060477687,
104,77.91313772,10,0,"1862-11-10; Seven-Thirties",0.0936940830984672,0.0874431736781522,
104,78.178406185,10,10,"1862-11-10; Seven-Thirties",0.0933761681291559,0.0870931226452269,
105,77.3068098,100,0,"1862-11-10; Seven-Thirties",0.0944289386521807,0.0882500049057888,
105,77.68576475,100,0,"1862-11-10; Seven-Thirties",0.0939683096831457,0.0877446342378248,
105,77.875242225,100,0,"1862-11-10; Seven-Thirties",0.0937396763262524,0.0874933259581789,
