"date","high","low","comment","mean"
"1865-11-22",68.08,68.03,"",68.0549954081256
"1865-11-23",68.08,68.03,"",68.0549954081256
"1865-11-24",68.14,68.03,"",68.0849777851179
"1865-11-25",68.08,67.97,"",68.0249777655237
"1865-11-26",NA,NA,"Sunday",NA
"1865-11-27",67.97,67.74,"",67.8549025494842
"1865-11-28",67.8,67.34,"",67.5696085529582
"1865-11-29",67.57,67.23,"",67.3997856079676
"1865-11-30",67.57,67.45,"",67.5099733372781
"1865-12-01",67.62,67.45,"",67.5349465091963
"1865-12-02",67.8,67.45,"",67.6247735670886
"1865-12-03",NA,NA,"Sunday",NA
"1865-12-04",67.62,67.34,"",67.479854771628
"1865-12-05",67.51,67.34,"",67.424946421929
"1865-12-06",68.14,67.57,"",67.8544014784597
"1865-12-07",NA,NA,"Holiday",NA
"1865-12-08",68.61,68.26,"",68.4347762471683
"1865-12-09",69.14,68.91,"",69.0249042013098
"1865-12-10",NA,NA,"Sunday",NA
"1865-12-11",69.14,68.79,"",68.9647779667273
"1865-12-12",69.14,68.85,"",68.9948476337183
"1865-12-13",69.03,68.67,"",68.8497647054803
"1865-12-14",68.85,68.43,"",68.6396787579896
"1865-12-15",68.49,68.08,"",68.2846922816527
"1865-12-16",68.55,68.26,"",68.4048463195408
"1865-12-17",NA,NA,"Sunday",NA
"1865-12-18",68.38,68.2,"",68.289940694073
"1865-12-19",68.32,68.2,"",68.2599736302323
"1865-12-20",68.49,68.14,"",68.3147758541298
"1865-12-21",68.61,68.43,"",68.5199408931444
"1865-12-22",68.55,68.32,"",68.4349033753976
"1865-12-23",68.61,68.61,"",68.61
"1865-12-24",NA,NA,"Sunday",NA
"1865-12-25",NA,NA,"Christmas",NA
"1865-12-26",68.91,68.73,"",68.8199411508031
"1865-12-27",68.91,68.79,"",68.8499738562042
"1865-12-28",68.79,68.67,"",68.7299738105581
"1865-12-29",68.97,68.67,"",68.8198365298844
"1865-12-30",69.14,68.91,"",69.0249042013098
"1865-12-31",NA,NA,"Sunday",NA
"1866-01-01",NA,NA,"Holiday",NA
"1866-01-02",69.32,69.14,"",69.2299414993252
"1866-01-03",69.75,69.2,"",69.4744557373428
"1866-01-04",70.24,69.81,"",70.0246699385295
"1866-01-05",70.11,69.81,"",69.9598391936403
"1866-01-06",70.67,69.93,"",70.2990263090464
"1866-01-07",NA,NA,"Sunday",NA
"1866-01-08",71.75,70.67,"",71.2079525053206
"1866-01-09",73.13,71.62,"",72.3710618963132
"1866-01-10",72.2,71.68,"",71.9395301624914
"1866-01-11",72.46,71.88,"",72.1694173455765
"1866-01-12",72.33,71.81,"",72.0695310099906
"1866-01-13",71.94,71.68,"",71.8098823282701
"1866-01-14",NA,NA,"Sunday",NA
"1866-01-15",71.75,71.56,"",71.6549370246042
"1866-01-16",71.94,71.49,"",71.7146470394995
"1866-01-17",71.62,71.3,"",71.4598208785888
"1866-01-18",72.27,71.43,"",71.8487724321021
"1866-01-19",72.53,72.07,"",72.2996341622833
"1866-01-20",72.33,71.88,"",72.1046489485942
"1866-01-21",NA,NA,"Sunday",NA
"1866-01-22",72.14,71.75,"",71.944735735146
"1866-01-23",72.07,71.62,"",71.8446476781674
"1866-01-24",71.81,71.49,"",71.6498213535805
"1866-01-25",71.81,71.68,"",71.7449705554333
"1866-01-26",71.68,71.43,"",71.5548908181684
"1866-01-27",71.81,71.56,"",71.6848910161688
"1866-01-28",NA,NA,"Sunday",NA
"1866-01-29",71.49,71.3,"",71.3949367952658
"1866-01-30",71.24,70.86,"",71.0497459530996
"1866-01-31",71.62,70.8,"",71.208819678464
"1866-02-01",71.68,71.17,"",71.4245448007896
"1866-02-02",71.49,71.17,"",71.3298205521365
"1866-02-03",71.56,71.24,"",71.3998207280663
"1866-02-04",NA,NA,"Sunday",NA
"1866-02-05",71.68,71.36,"",71.5198210288588
"1866-02-06",71.88,71.56,"",71.719821527943
"1866-02-07",71.81,71.56,"",71.6848910161688
"1866-02-08",71.56,71.17,"",71.364733587396
"1866-02-09",71.81,71.11,"",71.4591428719936
"1866-02-10",72.2,71.88,"",72.0398223207137
"1866-02-11",NA,NA,"Sunday",NA
"1866-02-12",72.33,71.94,"",72.1347364312091
"1866-02-13",72.14,71.94,"",72.039930594081
"1866-02-14",72.6,72.14,"",72.3696345161422
"1866-02-15",72.73,72.53,"",72.6299311578911
"1866-02-16",72.86,72.73,"",72.7949709801439
"1866-02-17",72.93,72.86,"",72.8949915975028
"1866-02-18",NA,NA,"Sunday",NA
"1866-02-19",73.06,72.86,"",72.959931469266
"1866-02-20",73.13,72.86,"",72.9948751625756
"1866-02-21",73.06,72.86,"",72.959931469266
"1866-02-22",NA,NA,"Holiday",NA
"1866-02-23",73.26,72.66,"",72.9593832210771
"1866-02-24",73.6,72.99,"",73.29436540417
"1866-02-25",NA,NA,"Sunday",NA
"1866-02-26",73.13,72.86,"",72.9948751625756
"1866-02-27",73.06,72.99,"",73.024991612461
"1866-02-28",73.13,72.99,"",73.0599664659107
"1866-03-01",73.73,73.26,"",73.4946242932094
"1866-03-02",73.94,73.46,"",73.6996092255583
"1866-03-03",75.05,74.14,"",74.5936123270619
"1866-03-04",NA,NA,"Sunday",NA
"1866-03-05",75.4,74.49,"",74.9436188077411
"1866-03-06",75.33,74.91,"",75.1197064690751
"1866-03-07",75.19,74.91,"",75.0498694202729
"1866-03-08",76.05,75.47,"",75.7594449557282
"1866-03-09",76.63,75.97,"",76.2992863662564
"1866-03-10",77,76.12,"",76.5587356217434
"1866-03-11",NA,NA,"Sunday",NA
"1866-03-12",76.7,75.33,"",76.0119135399182
"1866-03-13",77.37,76.56,"",76.9639344108654
"1866-03-14",76.56,76.19,"",76.3747759407515
"1866-03-15",76.48,75.97,"",76.224573465517
"1866-03-16",76.92,76.34,"",76.6294512573331
"1866-03-17",77.22,76.48,"",76.849109298677
"1866-03-18",NA,NA,"Sunday",NA
"1866-03-19",78.28,77.22,"",77.7481935481462
"1866-03-20",78.43,77.9,"",78.1645507887047
"1866-03-21",78.05,77.67,"",77.8597681732998
"1866-03-22",78.28,77.9,"",78.0897688561056
"1866-03-23",78.82,77.97,"",78.3938479729117
"1866-03-24",80,79.13,"",79.5638108690126
"1866-03-25",NA,NA,"Sunday",NA
"1866-03-26",79.92,79.37,"",79.6445252355742
"1866-03-27",79.21,77.9,"",78.5522692224737
"1866-03-28",78.59,77.67,"",78.1286458349305
"1866-03-29",78.43,77.97,"",78.1996617639744
"1866-03-30",NA,NA,"Holiday",NA
"1866-03-31",78.35,77.82,"",78.0845503284741
"1866-04-01",NA,NA,"Sunday",NA
"1866-04-02",78.59,77.82,"",78.2040523246718
"1866-04-03",78.51,78.05,"",78.2796621096437
"1866-04-04",78.43,77.97,"",78.1996617639744
"1866-04-05",78.35,78.12,"",78.2349154789599
"1866-04-06",78.43,78.05,"",78.2397692992509
"1866-04-07",78.74,78.2,"",78.4695354898957
"1866-04-08",NA,NA,"Sunday",NA
"1866-04-09",79.05,78.43,"",78.7393897614148
"1866-04-10",79.68,79.21,"",79.4446524317402
"1866-04-11",79.29,78.43,"",78.8588276605733
"1866-04-12",78.9,78.2,"",78.5492202380138
"1866-04-13",79.29,78.74,"",79.0145214501739
"1866-04-14",79.52,79.05,"",79.2846517303317
"1866-04-15",NA,NA,"Sunday",NA
"1866-04-16",79.76,79.37,"",79.5647610440702
"1866-04-17",79.68,79.13,"",79.4045238005997
"1866-04-18",79.13,78.51,"",78.8193903807939
"1866-04-19",78.74,78.51,"",78.6249158982062
"1866-04-20",78.9,78.59,"",78.744847450484
"1866-04-21",79.05,78.74,"",78.8948477405211
"1866-04-22",NA,NA,"Sunday",NA
"1866-04-23",79.05,78.82,"",78.934916228498
"1866-04-24",78.97,78.82,"",78.894964351345
"1866-04-25",79.13,78.66,"",78.89465000873
"1866-04-26",78.66,78.05,"",78.3544063853464
"1866-04-27",77.9,77.29,"",77.5944005711752
"1866-04-28",77.97,77.22,"",77.5940938474057
"1866-04-29",NA,NA,"Sunday",NA
"1866-04-30",79.44,78.51,"",78.9736310422662
"1866-05-01",79.92,78.74,"",79.3278059699119
"1866-05-02",79.13,77.9,"",78.5125913468661
"1866-05-03",78.51,78.05,"",78.2796621096437
"1866-05-04",78.66,78.35,"",78.5048469841194
"1866-05-05",78.66,78.28,"",78.4697699754498
"1866-05-06",NA,NA,"Sunday",NA
"1866-05-07",78.28,77.59,"",77.9342363791421
"1866-05-08",77.9,77.37,"",77.6345477220033
"1866-05-09",77.59,77.07,"",77.3295629109592
"1866-05-10",77.82,77.15,"",77.4842758241955
"1866-05-11",77.59,77.22,"",77.4047789222346
"1866-05-12",77.67,77.37,"",77.5198548760252
"1866-05-13",NA,NA,"Sunday",NA
"1866-05-14",76.78,76.41,"",76.5947765843076
"1866-05-15",77.15,76.7,"",76.9246709450225
"1866-05-16",76.92,76.78,"",76.8499681197071
"1866-05-17",77.15,76.85,"",76.9998538959653
"1866-05-18",77,76.85,"",76.9249634384054
"1866-05-19",76.92,76.85,"",76.8849920335562
"1866-05-20",NA,NA,"Sunday",NA
"1866-05-21",76.85,76.78,"",76.8149920262965
"1866-05-22",76.56,74.49,"",75.5179078100023
"1866-05-23",74.77,72.01,"",73.3770243332339
"1866-05-24",72.79,71.68,"",72.2328678649824
"1866-05-25",71.94,70.67,"",71.3021724774217
"1866-05-26",72.46,71.56,"",72.0085939315579
"1866-05-27",NA,NA,"Sunday",NA
"1866-05-28",72.99,72.53,"",72.7596364751776
"1866-05-29",72.99,72.2,"",72.5939253656944
"1866-05-30",72.46,72.01,"",72.2346495803779
"1866-05-31",72.07,71.17,"",71.6185862747932
"1866-06-01",NA,NA,"Holiday",NA
"1866-06-02",71.11,70.61,"",70.8595589881845
"1866-06-03",NA,NA,"Sunday",NA
"1866-06-04",71.17,69.44,"",70.2996785198908
"1866-06-05",69.5,68.2,"",68.8469316672864
"1866-06-06",69.63,68.55,"",69.0878896768457
"1866-06-07",70.24,68.73,"",69.4808980943684
"1866-06-08",72.07,70.55,"",71.3059499621175
"1866-06-09",71.62,71.43,"",71.5249369101435
"1866-06-10",NA,NA,"Sunday",NA
"1866-06-11",72.66,71.49,"",72.0726258714083
"1866-06-12",70.86,69.69,"",70.2725650592036
"1866-06-13",69.99,68.38,"",69.1803165647571
"1866-06-14",68.67,67.62,"",68.1429776279259
"1866-06-15",67.74,66.83,"",67.2834615637453
"1866-06-16",64.78,62.5,"",63.6297886213682
"1866-06-17",NA,NA,"Sunday",NA
"1866-06-18",64.21,59.61,"",61.8672619403833
"1866-06-19",67,64.62,"",65.7992401171928
"1866-06-20",65.84,65.04,"",65.4387774946934
"1866-06-21",67.34,66.12,"",66.7272118404478
"1866-06-22",67.51,66.67,"",67.0886853351592
"1866-06-23",66.06,65.04,"",65.5480159882814
"1866-06-24",NA,NA,"Sunday",NA
"1866-06-25",65.79,64.62,"",65.2023757235885
"1866-06-26",64.73,63.69,"",64.2078943744459
"1866-06-27",64.73,64,"",64.3639650736342
"1866-06-28",66.12,64.88,"",65.4970655831237
"1866-06-29",65.09,64.52,"",64.8043733092142
"1866-06-30",65.47,64.94,"",65.2044615037959
"1866-07-01",NA,NA,"Sunday",NA
"1866-07-02",65.2,64.21,"",64.7031065714777
"1866-07-03",65.52,65.25,"",65.3848606330242
"1866-07-04",NA,NA,"Holiday",NA
"1866-07-05",65.57,64.94,"",65.2542397090028
"1866-07-06",65.04,64.62,"",64.8296598787931
"1866-07-07",65.25,64.73,"",64.9894799179067
"1866-07-08",NA,NA,"Sunday",NA
"1866-07-09",66.06,65.31,"",65.683929541403
"1866-07-10",67.45,66.72,"",67.0840070359546
"1866-07-11",67,66.39,"",66.694302605245
"1866-07-12",67,65.36,"",66.1749197203895
"1866-07-13",65.68,65.09,"",65.3843345152338
"1866-07-14",65.79,65.47,"",65.6298049669508
"1866-07-15",NA,NA,"Sunday",NA
"1866-07-16",67.28,66.78,"",67.0295337892186
"1866-07-17",67.11,65.9,"",66.5022480823017
"1866-07-18",67.11,66.45,"",66.7791846311408
"1866-07-19",66.67,66.34,"",66.5047953158267
"1866-07-20",66.72,66.34,"",66.5297286932691
"1866-07-21",67.17,66.34,"",66.7537100092572
"1866-07-22",NA,NA,"Sunday",NA
"1866-07-23",66.5,66.12,"",66.3097277931375
"1866-07-24",66.67,66.39,"",66.5298526978679
"1866-07-25",66.89,66.61,"",66.7498531833591
"1866-07-26",66.89,66.67,"",66.7799094039517
"1866-07-27",66.72,66.5,"",66.6099091727349
"1866-07-28",66.67,66.5,"",66.5849457460168
"1866-07-29",NA,NA,"Sunday",NA
"1866-07-30",68.03,67.51,"",67.7695012524071
"1866-07-31",67.4,67,"",67.1997023802933
"1866-08-01",67.34,67.06,"",67.1998541665084
"1866-08-02",67.62,67.23,"",67.4247180194326
"1866-08-03",67.68,67.51,"",67.5949465566769
"1866-08-04",68.08,67.57,"",67.8245206396625
"1866-08-05",NA,NA,"Sunday",NA
"1866-08-06",67.97,67.57,"",67.7697048835245
"1866-08-07",67.85,67.57,"",67.7098552649464
"1866-08-08",67.57,67.11,"",67.3396072159617
"1866-08-09",67.4,67.17,"",67.284901723938
"1866-08-10",67.51,67.28,"",67.3949018843414
"1866-08-11",67.34,67.11,"",67.2249016362241
"1866-08-12",NA,NA,"Sunday",NA
"1866-08-13",67.06,66.89,"",66.9749460619417
"1866-08-14",67,66.45,"",66.7244333059488
"1866-08-15",66.45,65.68,"",66.0638781786235
"1866-08-16",66.06,65.74,"",65.8998057660263
"1866-08-17",66.56,65.9,"",66.229177859913
"1866-08-18",67.4,66.23,"",66.8124389616185
"1866-08-19",NA,NA,"Sunday",NA
"1866-08-20",67.51,67.4,"",67.4549775776406
"1866-08-21",67.97,67.45,"",67.7095008104476
"1866-08-22",67.85,66.72,"",67.2826277727022
"1866-08-23",66.95,66.23,"",66.5890268738025
"1866-08-24",67.57,66.34,"",66.9521754687628
"1866-08-25",68.03,67.57,"",67.7996098808835
"1866-08-26",NA,NA,"Sunday",NA
"1866-08-27",68.26,67.23,"",67.7430424471768
"1866-08-28",67.4,66.95,"",67.1746231846521
"1866-08-29",67.51,67.17,"",67.3397854169435
"1866-08-30",67.85,67.51,"",67.6797864949351
"1866-08-31",67.91,67.57,"",67.7397866840456
"1866-09-01",68.73,67.97,"",68.3489436641123
"1866-09-02",NA,NA,"Sunday",NA
"1866-09-03",69.08,68.61,"",68.8445989166907
"1866-09-04",68.67,68.14,"",68.404486694953
"1866-09-05",68.43,67.97,"",68.1996121689852
"1866-09-06",68.61,68.38,"",68.4949034600386
"1866-09-07",68.67,68.32,"",68.4947764431712
"1866-09-08",68.26,67.97,"",68.1148456652439
"1866-09-09",NA,NA,"Sunday",NA
"1866-09-10",68.38,68.14,"",68.2598945208678
"1866-09-11",68.91,68.43,"",68.6695806016026
"1866-09-12",68.73,68.38,"",68.554776638831
"1866-09-13",68.67,68.43,"",68.5498949670968
"1866-09-14",69.03,68.73,"",68.8798366722802
"1866-09-15",69.32,69.03,"",69.1748480301909
"1866-09-16",NA,NA,"Sunday",NA
"1866-09-17",69.14,68.73,"",68.9346951831949
"1866-09-18",69.2,68.91,"",69.0548477661055
"1866-09-19",68.97,68.73,"",68.8498954247572
"1866-09-20",69.32,68.91,"",69.1146959770496
"1866-09-21",69.69,69.44,"",69.5648876948709
"1866-09-22",69.81,69.5,"",69.6548275426765
"1866-09-23",NA,NA,"Sunday",NA
"1866-09-24",69.69,69.26,"",69.4746673255799
"1866-09-25",69.32,69.14,"",69.2299414993252
"1866-09-26",69.32,68.79,"",69.0544915266197
"1866-09-27",69.08,68.85,"",68.9649041179643
"1866-09-28",69.03,68.73,"",68.8798366722802
"1866-09-29",68.67,68.26,"",68.4646930906727
"1866-09-30",NA,NA,"Sunday",NA
"1866-10-01",68.67,67.97,"",68.3191034777243
"1866-10-02",67.8,67.11,"",67.4541177393938
"1866-10-03",67.97,67.45,"",67.7095008104476
"1866-10-04",67.51,67.17,"",67.3397854169435
"1866-10-05",67.28,66.78,"",67.0295337892186
"1866-10-06",67.17,66.78,"",66.9747161248183
"1866-10-07",NA,NA,"Sunday",NA
"1866-10-08",67.28,66.78,"",67.0295337892186
"1866-10-09",67.45,66.95,"",67.1995349686291
"1866-10-10",67.11,66.06,"",66.5829302449209
"1866-10-11",66.34,65.09,"",65.712027818353
"1866-10-12",66.45,65.15,"",65.7967894353517
"1866-10-13",65.63,64.78,"",65.2036149304623
"1866-10-14",NA,NA,"Sunday",NA
"1866-10-15",66.78,65.2,"",65.9852710837805
"1866-10-16",68.03,66.61,"",67.3162558376504
"1866-10-17",67.8,67.17,"",67.484264832626
"1866-10-18",67.57,67.17,"",67.3697031313038
"1866-10-19",68.03,67.06,"",67.5432587309792
"1866-10-20",68.55,68.03,"",68.2895050501905
"1866-10-21",NA,NA,"Sunday",NA
"1866-10-22",68.73,68.08,"",68.4042279395068
"1866-10-23",68.79,67.8,"",68.2932061042678
"1866-10-24",68.03,67.45,"",67.7393792413247
"1866-10-25",68.38,67.57,"",67.9737934795462
"1866-10-26",68.03,67.51,"",67.7695012524071
"1866-10-27",68.67,68.14,"",68.404486694953
"1866-10-28",NA,NA,"Sunday",NA
"1866-10-29",68.61,68.14,"",68.374596159685
"1866-10-30",68.49,68.2,"",68.3448461846246
"1866-10-31",68.55,68.2,"",68.3747760508216
"1866-11-01",68.38,67.68,"",68.029099655956
"1866-11-02",68.14,67.8,"",67.9697874058761
"1866-11-03",67.8,67.34,"",67.5696085529582
"1866-11-04",NA,NA,"Sunday",NA
"1866-11-05",67.74,67.28,"",67.5096082050547
"1866-11-06",67.74,67.4,"",67.5697861473603
"1866-11-07",68.08,67.57,"",67.8245206396625
"1866-11-08",68.49,68.2,"",68.3448461846246
"1866-11-09",68.49,68.2,"",68.3448461846246
"1866-11-10",69.08,68.43,"",68.7542318697548
"1866-11-11",NA,NA,"Sunday",NA
"1866-11-12",69.57,69.08,"",69.3245670740178
"1866-11-13",69.26,68.67,"",68.9643690611319
"1866-11-14",69.2,68.85,"",69.0247781597305
"1866-11-15",69.69,68.91,"",69.2989025887135
"1866-11-16",70.24,69.63,"",69.9343349149758
"1866-11-17",70.92,70.18,"",70.5490297594517
"1866-11-18",NA,NA,"Sunday",NA
"1866-11-19",71.43,70.55,"",70.98863641457
"1866-11-20",70.98,70.61,"",70.7947582805394
"1866-11-21",71.75,70.92,"",71.333792833411
"1866-11-22",72.73,72.01,"",72.3691045958149
"1866-11-23",72.4,71.68,"",72.0391004941067
"1866-11-24",72.27,71.68,"",71.97439544727
"1866-11-25",NA,NA,"Sunday",NA
"1866-11-26",72.14,70.73,"",71.4315210533837
"1866-11-27",71.05,69.44,"",70.2403872426683
"1866-11-28",71.05,69.81,"",70.4272709963974
"1866-11-29",NA,NA,"Thanksgiving",NA
"1866-11-30",71.11,70.61,"",70.8595589881845
"1866-12-01",71.11,70.61,"",70.8595589881845
"1866-12-02",NA,NA,"Sunday",NA
"1866-12-03",71.17,70.55,"",70.859321899098
"1866-12-04",71.24,70.67,"",70.9544276278796
"1866-12-05",72.14,71.11,"",71.6231484926487
"1866-12-06",72.07,71.56,"",71.8145472728193
"1866-12-07",72.33,71.94,"",72.1347364312091
"1866-12-08",72.79,72.2,"",72.4943997837074
"1866-12-09",NA,NA,"Sunday",NA
"1866-12-10",72.99,72.6,"",72.794738820879
"1866-12-11",73.06,72.53,"",72.7945176507132
"1866-12-12",72.66,72.2,"",72.4296348189055
"1866-12-13",72.93,72.53,"",72.7297250097923
"1866-12-14",72.73,72.33,"",72.5297242515095
"1866-12-15",72.79,72.53,"",72.659883704834
"1866-12-16",NA,NA,"Sunday",NA
"1866-12-17",72.6,72.2,"",72.399723756379
"1866-12-18",72.73,72.27,"",72.4996351714959
"1866-12-19",73.19,72.66,"",72.9245185105805
"1866-12-20",74.28,73.19,"",73.7329858340214
"1866-12-21",74.84,74.21,"",74.524334280824
"1866-12-22",75.33,74.77,"",75.0494776797281
"1866-12-23",NA,NA,"Sunday",NA
"1866-12-24",75.19,74.91,"",75.0498694202729
"1866-12-25",NA,NA,"Christmas",NA
"1866-12-26",76.05,75.12,"",75.583569643144
"1866-12-27",76.19,75.47,"",75.8291454521281
"1866-12-28",75.76,74.98,"",75.3689909710884
"1866-12-29",75.26,74.42,"",74.8388214765572
"1866-12-30",NA,NA,"Sunday",NA
"1866-12-31",75.19,74.63,"",74.909476703552
"1867-01-01",NA,NA,"Holiday",NA
"1867-01-02",75.54,75.19,"",75.3647968218584
"1867-01-03",75.76,74.01,"",74.8798878204288
"1867-01-04",74.91,74.42,"",74.6645980368206
"1867-01-05",75.12,74.21,"",74.6636136280585
"1867-01-06",NA,NA,"Sunday",NA
"1867-01-07",74.84,73.73,"",74.2829267059396
"1867-01-08",74.77,74.35,"",74.5597042644349
"1867-01-09",74.84,74.14,"",74.4891777374405
"1867-01-10",75.33,74.77,"",75.0494776797281
"1867-01-11",75.47,74.49,"",74.9783988892801
"1867-01-12",74.84,74.56,"",74.6998688084524
"1867-01-13",NA,NA,"Sunday",NA
"1867-01-14",74.49,74.07,"",74.2797031496492
"1867-01-15",74.21,73.94,"",74.0748769826856
"1867-01-16",73.94,72.99,"",73.4634643887694
"1867-01-17",73.8,72.99,"",73.3938825788635
"1867-01-18",73.33,72.53,"",72.9289030494769
"1867-01-19",73.53,72.99,"",73.2595024553129
"1867-01-20",NA,NA,"Sunday",NA
"1867-01-21",73.26,72.99,"",73.1248753845092
"1867-01-22",73.87,73.13,"",73.4990687015828
"1867-01-23",74.42,73.94,"",74.1796117541741
"1867-01-24",74.56,74.14,"",74.3497034291328
"1867-01-25",74.7,74.14,"",74.4194732580122
"1867-01-26",74.42,74.21,"",74.3149258224753
"1867-01-27",NA,NA,"Sunday",NA
"1867-01-28",74.63,74.21,"",74.4197037080907
"1867-01-29",74.63,74.28,"",74.4547943385784
"1867-01-30",74.42,73.33,"",73.8729896511573
"1867-01-31",74.21,73.66,"",73.9344885692733
"1867-02-01",73.94,73.6,"",73.7698041206563
"1867-02-02",73.6,73.19,"",73.3947137060974
"1867-02-03",NA,NA,"Sunday",NA
"1867-02-04",73.33,72.6,"",72.9640870565787
"1867-02-05",73.06,72.27,"",72.6639264009316
"1867-02-06",73.26,72.53,"",72.8940861798816
"1867-02-07",72.79,71.94,"",72.3637519756957
"1867-02-08",72.73,72.33,"",72.5297242515095
"1867-02-09",73.06,72.73,"",72.8948132585577
"1867-02-10",NA,NA,"Sunday",NA
"1867-02-11",73.46,73.13,"",73.2948142776827
"1867-02-12",73.33,72.79,"",73.059501093287
"1867-02-13",73.13,72.73,"",72.929725763916
"1867-02-14",73.13,72.73,"",72.929725763916
"1867-02-15",73.33,73.06,"",73.1948755036854
"1867-02-16",73.26,72.99,"",73.1248753845092
"1867-02-17",NA,NA,"Sunday",NA
"1867-02-18",73.33,73.13,"",73.2299317219401
"1867-02-19",73.26,72.99,"",73.1248753845092
"1867-02-20",73.19,72.73,"",72.959637471687
"1867-02-21",72.73,72.27,"",72.4996351714959
"1867-02-22",NA,NA,"Holiday",NA
"1867-02-23",72.33,72.07,"",72.1998829638941
"1867-02-24",NA,NA,"Sunday",NA
"1867-02-25",72.66,72.14,"",72.3995331476661
"1867-02-26",72.33,71.75,"",72.0394162941372
"1867-02-27",71.88,71.17,"",71.524119008905
"1867-02-28",71.62,71.3,"",71.4598208785888
"1867-03-01",72.2,71.24,"",71.7183937354986
"1867-03-02",72.2,71.75,"",71.9746483145281
"1867-03-03",NA,NA,"Sunday",NA
"1867-03-04",72.4,71.94,"",72.1696335032956
"1867-03-05",73.06,72.27,"",72.6639264009316
"1867-03-06",73.94,73.26,"",73.5992146697232
"1867-03-07",74.98,74.07,"",74.5236110236213
"1867-03-08",74.91,74.21,"",74.559178509423
"1867-03-09",74.63,74.01,"",74.3193534686625
"1867-03-10",NA,NA,"Sunday",NA
"1867-03-11",74.21,73.8,"",74.0047160659373
"1867-03-12",74.84,74.28,"",74.5594742470734
"1867-03-13",74.91,74.21,"",74.559178509423
"1867-03-14",74.42,74.21,"",74.3149258224753
"1867-03-15",74.7,74.35,"",74.5247945317529
"1867-03-16",74.63,74.35,"",74.4898684386004
"1867-03-17",NA,NA,"Sunday",NA
"1867-03-18",74.63,74.28,"",74.4547943385784
"1867-03-19",74.77,74.56,"",74.6649261701905
"1867-03-20",74.56,74.35,"",74.4549259619536
"1867-03-21",74.42,74.14,"",74.2798680666572
"1867-03-22",74.49,74.14,"",74.3147939511373
"1867-03-23",74.56,74.35,"",74.4549259619536
"1867-03-24",NA,NA,"Sunday",NA
"1867-03-25",74.77,74.49,"",74.6298686853997
"1867-03-26",74.7,74.56,"",74.6299671713716
"1867-03-27",74.56,74.35,"",74.4549259619536
"1867-03-28",74.49,74.35,"",74.419967078735
"1867-03-29",74.56,74.35,"",74.4549259619536
"1867-03-30",74.7,74.56,"",74.6299671713716
"1867-03-31",NA,NA,"Sunday",NA
"1867-04-01",74.84,74.49,"",74.6647949170157
"1867-04-02",74.56,74.28,"",74.4198683148526
"1867-04-03",74.77,74.35,"",74.5597042644349
"1867-04-04",75.05,74.7,"",74.8747954922082
"1867-04-05",75.33,74.84,"",75.0846002852782
"1867-04-06",75.4,75.12,"",75.2598697846335
"1867-04-07",NA,NA,"Sunday",NA
"1867-04-08",75.12,73.53,"",74.3207481124887
"1867-04-09",74.35,73.53,"",73.9388632587762
"1867-04-10",74.14,72.46,"",73.2951867451062
"1867-04-11",73.39,72.66,"",73.0240878066956
"1867-04-12",73.33,72.73,"",73.0293838122711
"1867-04-13",73.8,73.53,"",73.6648762980024
"1867-04-14",NA,NA,"Sunday",NA
"1867-04-15",74.35,73.87,"",74.1096113874577
"1867-04-16",74.63,74.28,"",74.4547943385784
"1867-04-17",74.28,73.6,"",73.9392182809638
"1867-04-18",73.94,72.53,"",73.231606564379
"1867-04-19",NA,NA,"Holiday",NA
"1867-04-20",72.6,71.88,"",72.239102984464
"1867-04-21",NA,NA,"Sunday",NA
"1867-04-22",72.73,72.01,"",72.3691045958149
"1867-04-23",72.46,72.07,"",72.2647369053538
"1867-04-24",72.2,70.42,"",71.3044458641956
"1867-04-25",71.81,70.55,"",71.1772119431493
"1867-04-26",72.46,71.56,"",72.0085939315579
"1867-04-27",73.33,72.93,"",73.129726513915
"1867-04-28",NA,NA,"Sunday",NA
"1867-04-29",74.35,73.39,"",73.8684404871255
"1867-04-30",74.07,73.19,"",73.6286853067471
"1867-05-01",74.14,73.46,"",73.7992167980121
"1867-05-02",74.01,73.66,"",73.8347926116137
"1867-05-03",73.66,73.26,"",73.4597277424849
"1867-05-04",73.6,73.13,"",73.3646236274678
"1867-05-05",NA,NA,"Sunday",NA
"1867-05-06",73.66,72.6,"",73.1280794223396
"1867-05-07",72.86,72.14,"",72.4991062013871
"1867-05-08",72.6,72.2,"",72.399723756379
"1867-05-09",73.13,72.33,"",72.7289000329305
"1867-05-10",73.06,72.66,"",72.8597255004436
"1867-05-11",73.73,73.19,"",73.4595038099224
"1867-05-12",NA,NA,"Sunday",NA
"1867-05-13",73.94,73.66,"",73.7998672085526
"1867-05-14",73.8,72.93,"",73.3637103750894
"1867-05-15",73.26,72.86,"",73.0597262518824
"1867-05-16",72.99,72.66,"",72.8248130790598
"1867-05-17",73.19,72.86,"",73.024813590998
"1867-05-18",73.13,72.86,"",72.9948751625756
"1867-05-19",NA,NA,"Sunday",NA
"1867-05-20",73.19,72.86,"",73.024813590998
"1867-05-21",72.99,72.6,"",72.794738820879
"1867-05-22",72.53,72.01,"",72.269532307882
"1867-05-23",72.4,72.01,"",72.2047366867299
"1867-05-24",72.73,72.14,"",72.4343992865269
"1867-05-25",73.19,72.73,"",72.959637471687
"1867-05-26",NA,NA,"Sunday",NA
