"bond","date","issue","url","value","notes"
"aug_demand","1862-06-26","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34&img=1&zoom=3&hl=en&sig=ACfU3U0Wmg_IjpSyn4KKO3uJ-XP7KarzCg&ci=104%2C197%2C818%2C400&edge=0",4.5,
"fives_1874","1862-06-26","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34&img=1&zoom=3&hl=en&sig=ACfU3U0Wmg_IjpSyn4KKO3uJ-XP7KarzCg&ci=104%2C197%2C818%2C400&edge=0",96.5,
"gold","1862-06-26","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34&img=1&zoom=3&hl=en&sig=ACfU3U0Wmg_IjpSyn4KKO3uJ-XP7KarzCg&ci=104%2C197%2C818%2C400&edge=0",109,
"oneyr_old","1862-06-26","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34&img=1&zoom=3&hl=en&sig=ACfU3U0Wmg_IjpSyn4KKO3uJ-XP7KarzCg&ci=104%2C197%2C818%2C400&edge=0",99.875,
"seven_thirties","1862-06-26","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34&img=1&zoom=3&hl=en&sig=ACfU3U0Wmg_IjpSyn4KKO3uJ-XP7KarzCg&ci=104%2C197%2C818%2C400&edge=0",105.625,
"sixes_1881_coup","1862-06-26","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34&img=1&zoom=3&hl=en&sig=ACfU3U0Wmg_IjpSyn4KKO3uJ-XP7KarzCg&ci=104%2C197%2C818%2C400&edge=0",106.25,
"sixes_1881_reg","1862-06-26","July 1862","http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA34&img=1&zoom=3&hl=en&sig=ACfU3U0Wmg_IjpSyn4KKO3uJ-XP7KarzCg&ci=104%2C197%2C818%2C400&edge=0",102.875,
"aug_demand","1862-07-05","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA69&img=1&zoom=3&hl=en&sig=ACfU3U1ZmeQFu0-S6opY_F_22xtBiaTxiA&ci=95%2C1277%2C874%2C307&edge=0",5.25,
"fives_1874","1862-07-05","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA69&img=1&zoom=3&hl=en&sig=ACfU3U1ZmeQFu0-S6opY_F_22xtBiaTxiA&ci=95%2C1277%2C874%2C307&edge=0",95,
"gold","1862-07-05","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA69&img=1&zoom=3&hl=en&sig=ACfU3U1ZmeQFu0-S6opY_F_22xtBiaTxiA&ci=95%2C1277%2C874%2C307&edge=0",110,
"oneyr_old","1862-07-05","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA69&img=1&zoom=3&hl=en&sig=ACfU3U1ZmeQFu0-S6opY_F_22xtBiaTxiA&ci=95%2C1277%2C874%2C307&edge=0",98.5,
"seven_thirties","1862-07-05","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA69&img=1&zoom=3&hl=en&sig=ACfU3U1ZmeQFu0-S6opY_F_22xtBiaTxiA&ci=95%2C1277%2C874%2C307&edge=0",102,
"sixes_1881_coup","1862-07-05","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA69&img=1&zoom=3&hl=en&sig=ACfU3U1ZmeQFu0-S6opY_F_22xtBiaTxiA&ci=95%2C1277%2C874%2C307&edge=0",100.125,
"sixes_1881_reg","1862-07-05","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA69&img=1&zoom=3&hl=en&sig=ACfU3U1ZmeQFu0-S6opY_F_22xtBiaTxiA&ci=95%2C1277%2C874%2C307&edge=0",100.25,
"aug_demand","1862-07-12","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA69&img=1&zoom=3&hl=en&sig=ACfU3U1ZmeQFu0-S6opY_F_22xtBiaTxiA&ci=95%2C1277%2C874%2C307&edge=0",7.25,
"fives_1874","1862-07-12","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA69&img=1&zoom=3&hl=en&sig=ACfU3U1ZmeQFu0-S6opY_F_22xtBiaTxiA&ci=95%2C1277%2C874%2C307&edge=0",88,
"gold","1862-07-12","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA69&img=1&zoom=3&hl=en&sig=ACfU3U1ZmeQFu0-S6opY_F_22xtBiaTxiA&ci=95%2C1277%2C874%2C307&edge=0",117,
"oneyr_old","1862-07-12","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA69&img=1&zoom=3&hl=en&sig=ACfU3U1ZmeQFu0-S6opY_F_22xtBiaTxiA&ci=95%2C1277%2C874%2C307&edge=0",99,
"seven_thirties","1862-07-12","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA69&img=1&zoom=3&hl=en&sig=ACfU3U1ZmeQFu0-S6opY_F_22xtBiaTxiA&ci=95%2C1277%2C874%2C307&edge=0",108,
"sixes_1881_coup","1862-07-12","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA69&img=1&zoom=3&hl=en&sig=ACfU3U1ZmeQFu0-S6opY_F_22xtBiaTxiA&ci=95%2C1277%2C874%2C307&edge=0",100.5,
"sixes_1881_reg","1862-07-12","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA69&img=1&zoom=3&hl=en&sig=ACfU3U1ZmeQFu0-S6opY_F_22xtBiaTxiA&ci=95%2C1277%2C874%2C307&edge=0",100,
"aug_demand","1862-07-19","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA69&img=1&zoom=3&hl=en&sig=ACfU3U1ZmeQFu0-S6opY_F_22xtBiaTxiA&ci=95%2C1277%2C874%2C307&edge=0",8,
"fives_1874","1862-07-19","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA69&img=1&zoom=3&hl=en&sig=ACfU3U1ZmeQFu0-S6opY_F_22xtBiaTxiA&ci=95%2C1277%2C874%2C307&edge=0",85,
"gold","1862-07-19","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA69&img=1&zoom=3&hl=en&sig=ACfU3U1ZmeQFu0-S6opY_F_22xtBiaTxiA&ci=95%2C1277%2C874%2C307&edge=0",119,
"oneyr_old","1862-07-19","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA69&img=1&zoom=3&hl=en&sig=ACfU3U1ZmeQFu0-S6opY_F_22xtBiaTxiA&ci=95%2C1277%2C874%2C307&edge=0",97.5,
"seven_thirties","1862-07-19","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA69&img=1&zoom=3&hl=en&sig=ACfU3U1ZmeQFu0-S6opY_F_22xtBiaTxiA&ci=95%2C1277%2C874%2C307&edge=0",101.5,
"sixes_1881_coup","1862-07-19","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA69&img=1&zoom=3&hl=en&sig=ACfU3U1ZmeQFu0-S6opY_F_22xtBiaTxiA&ci=95%2C1277%2C874%2C307&edge=0",98,
"sixes_1881_reg","1862-07-19","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA69&img=1&zoom=3&hl=en&sig=ACfU3U1ZmeQFu0-S6opY_F_22xtBiaTxiA&ci=95%2C1277%2C874%2C307&edge=0",98,
"aug_demand","1862-07-27","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",6.5,
"fives_1874","1862-07-27","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",86.5,
"gold","1862-07-27","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",117,
"oneyr_old","1862-07-27","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",98.5,
"seven_thirties","1862-07-27","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",103,
"sixes_1881_coup","1862-07-27","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",99,
"sixes_1881_reg","1862-07-27","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",99,
"aug_demand","1862-08-02","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",5.25,
"fives_1874","1862-08-02","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",85.5,
"gold","1862-08-02","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",115,
"oneyr_old","1862-08-02","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",98.5,
"seven_thirties","1862-08-02","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",102.5,
"sixes_1881_coup","1862-08-02","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",98.5,
"sixes_1881_reg","1862-08-02","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",98.25,
"aug_demand","1862-08-09","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",5.5,
"fives_1874","1862-08-09","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",85.5,
"gold","1862-08-09","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",112.5,
"oneyr_old","1862-08-09","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",100,
"seven_thirties","1862-08-09","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",103.5,
"sixes_1881_coup","1862-08-09","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",100,
"sixes_1881_reg","1862-08-09","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",99,
"aug_demand","1862-08-16","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",7.5,
"fives_1874","1862-08-16","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",90,
"gold","1862-08-16","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",115,
"oneyr_old","1862-08-16","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",100,
"seven_thirties","1862-08-16","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",100,
"sixes_1881_coup","1862-08-16","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",100.875,
"sixes_1881_reg","1862-08-16","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",100.75,
"aug_demand","1862-08-23","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",8,
"fives_1874","1862-08-23","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",90,
"gold","1862-08-23","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",115.5,
"oneyr_old","1862-08-23","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",99.75,
"seven_thirties","1862-08-23","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",104,
"sixes_1881_coup","1862-08-23","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",101,
"sixes_1881_reg","1862-08-23","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",101,
"aug_demand","1862-08-30","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",8.25,
"fives_1874","1862-08-30","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",90,
"gold","1862-08-30","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",116.125,
"oneyr_old","1862-08-30","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",100,
"seven_thirties","1862-08-30","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",104.5,
"sixes_1881_coup","1862-08-30","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",101.5,
"sixes_1881_reg","1862-08-30","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",101.5,
"aug_demand","1862-09-06","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",8,
"fives_1874","1862-09-06","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",88.5,
"gold","1862-09-06","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",118.75,
"oneyr_old","1862-09-06","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",99,
"seven_thirties","1862-09-06","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",108.25,
"sixes_1881_coup","1862-09-06","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",99.75,
"sixes_1881_reg","1862-09-06","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",99.75,
"aug_demand","1862-09-13","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",8.75,
"fives_1874","1862-09-13","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",88.5,
"gold","1862-09-13","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",119.25,
"oneyr_old","1862-09-13","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",98.25,
"seven_thirties","1862-09-13","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",103,
"sixes_1881_coup","1862-09-13","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",99.75,
"sixes_1881_reg","1862-09-13","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",99.625,
"aug_demand","1862-09-20","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",2.5,
"fives_1874","1862-09-20","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",90,
"gold","1862-09-20","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",117,
"oneyr_old","1862-09-20","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",99,
"seven_thirties","1862-09-20","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",104.5,
"sixes_1881_coup","1862-09-20","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",102,
"sixes_1881_reg","1862-09-20","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",102,
"aug_demand","1862-09-26","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",16.5,
"fives_1874","1862-09-26","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",90.25,
"gold","1862-09-26","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",120.375,
"oneyr_old","1862-09-26","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",99.625,
"seven_thirties","1862-09-26","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",104.5,
"sixes_1881_coup","1862-09-26","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",101.375,
"sixes_1881_reg","1862-09-26","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",101.5,
"aug_demand","1862-10-04","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",22.625,
"fives_1874","1862-10-04","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",94,
"gold","1862-10-04","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",119.5,
"oneyr_old","1862-10-04","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",94,
"seven_thirties","1862-10-04","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",105.25,
"sixes_1881_coup","1862-10-04","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",104.5,
"sixes_1881_reg","1862-10-04","Jan 1863","http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA70&img=1&zoom=3&hl=en&sig=ACfU3U3EIX-j6jYjelq-K8bgAlWuCHh3_A&ci=52%2C188%2C838%2C553&edge=0",104.5,
