"series","date","issue","url","volume","value"
"ohio_1874","1856-10-03","1856-10-23","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA415&img=1&zoom=3&hl=en&sig=ACfU3U0QzjiK3iakboy4RsUErfWknefSzw&ci=43%2C618%2C822%2C291&edge=0",11,109
"ohio_1874","1856-10-10","1856-10-23","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA415&img=1&zoom=3&hl=en&sig=ACfU3U0QzjiK3iakboy4RsUErfWknefSzw&ci=43%2C618%2C822%2C291&edge=0",11,109
"ohio_1874","1856-10-17","1856-10-23","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA415&img=1&zoom=3&hl=en&sig=ACfU3U0QzjiK3iakboy4RsUErfWknefSzw&ci=43%2C618%2C822%2C291&edge=0",11,105
"ohio_1874","1856-10-24","1856-11-24","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA495&img=1&zoom=3&hl=en&sig=ACfU3U2Bfuea3lPaObqsaPt0xjFwYoi8IQ&ci=67%2C178%2C807%2C273&edge=0",11,105
"ohio_1874","1856-10-31","1856-11-24","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA495&img=1&zoom=3&hl=en&sig=ACfU3U2Bfuea3lPaObqsaPt0xjFwYoi8IQ&ci=67%2C178%2C807%2C273&edge=0",11,105
"ohio_1874","1856-11-07","1856-11-24","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA495&img=1&zoom=3&hl=en&sig=ACfU3U2Bfuea3lPaObqsaPt0xjFwYoi8IQ&ci=67%2C178%2C807%2C273&edge=0",11,105
"ohio_1874","1856-11-14","1856-11-24","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA495&img=1&zoom=3&hl=en&sig=ACfU3U2Bfuea3lPaObqsaPt0xjFwYoi8IQ&ci=67%2C178%2C807%2C273&edge=0",11,104
"ohio_1874","1856-11-21","1856-11-24","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA495&img=1&zoom=3&hl=en&sig=ACfU3U2Bfuea3lPaObqsaPt0xjFwYoi8IQ&ci=67%2C178%2C807%2C273&edge=0",11,106
"ohio_1874","1856-11-28","1856-12-26","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA575&img=1&zoom=3&hl=en&sig=ACfU3U1xkShCfnB8tpBwjqtvWgitq_IAdQ&ci=92%2C566%2C826%2C276&edge=0",11,106.5
"ohio_1874","1856-12-05","1856-12-26","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA575&img=1&zoom=3&hl=en&sig=ACfU3U1xkShCfnB8tpBwjqtvWgitq_IAdQ&ci=92%2C566%2C826%2C276&edge=0",11,106.5
"ohio_1874","1856-12-12","1856-12-26","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA575&img=1&zoom=3&hl=en&sig=ACfU3U1xkShCfnB8tpBwjqtvWgitq_IAdQ&ci=92%2C566%2C826%2C276&edge=0",11,107
"ohio_1874","1856-12-19","1856-12-26","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA575&img=1&zoom=3&hl=en&sig=ACfU3U1xkShCfnB8tpBwjqtvWgitq_IAdQ&ci=92%2C566%2C826%2C276&edge=0",11,104
"ohio_1874","1857-02-06","1857-03-24","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA831&img=1&zoom=3&hl=en&sig=ACfU3U1z1anEdxaA4Y_wb0od9o4DncMp4g&ci=11%2C105%2C863%2C305&edge=0",11,108
"ohio_1874","1857-02-20","1857-03-24","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA831&img=1&zoom=3&hl=en&sig=ACfU3U1z1anEdxaA4Y_wb0od9o4DncMp4g&ci=11%2C105%2C863%2C305&edge=0",11,106
"ohio_1874","1857-02-27","1857-03-24","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA831&img=1&zoom=3&hl=en&sig=ACfU3U1z1anEdxaA4Y_wb0od9o4DncMp4g&ci=11%2C105%2C863%2C305&edge=0",11,105.5
"ohio_1874","1857-03-06","1857-03-24","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA831&img=1&zoom=3&hl=en&sig=ACfU3U1z1anEdxaA4Y_wb0od9o4DncMp4g&ci=11%2C105%2C863%2C305&edge=0",11,106
"ohio_1874","1857-03-13","1857-03-24","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA831&img=1&zoom=3&hl=en&sig=ACfU3U1z1anEdxaA4Y_wb0od9o4DncMp4g&ci=11%2C105%2C863%2C305&edge=0",11,107
"ohio_1874","1857-03-20","1857-03-24","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA831&img=1&zoom=3&hl=en&sig=ACfU3U1z1anEdxaA4Y_wb0od9o4DncMp4g&ci=11%2C105%2C863%2C305&edge=0",11,105
"ohio_1874","1857-03-27","1857-04-24","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA911&img=1&zoom=3&hl=en&sig=ACfU3U1uxX_DRX5UQHR2aQDR7CLg2vmr0A&ci=54%2C204%2C855%2C298&edge=0",11,104
"ohio_1874","1857-04-03","1857-04-24","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA911&img=1&zoom=3&hl=en&sig=ACfU3U1uxX_DRX5UQHR2aQDR7CLg2vmr0A&ci=54%2C204%2C855%2C298&edge=0",11,104
"ohio_1874","1857-04-10","1857-04-24","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA911&img=1&zoom=3&hl=en&sig=ACfU3U1uxX_DRX5UQHR2aQDR7CLg2vmr0A&ci=54%2C204%2C855%2C298&edge=0",11,104.5
"ohio_1874","1857-04-17","1857-04-24","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA911&img=1&zoom=3&hl=en&sig=ACfU3U1uxX_DRX5UQHR2aQDR7CLg2vmr0A&ci=54%2C204%2C855%2C298&edge=0",11,105
"ohio_1886","1857-04-10","1858-05-30","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA942&img=1&zoom=3&hl=en&sig=ACfU3U0KOkuM2GkbFZxTi1gOMiLEod0Ynw&ci=137%2C288%2C815%2C291&edge=0",11,104.5
"ohio_1886","1857-04-17","1858-05-30","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA942&img=1&zoom=3&hl=en&sig=ACfU3U0KOkuM2GkbFZxTi1gOMiLEod0Ynw&ci=137%2C288%2C815%2C291&edge=0",11,105
"ohio_1886","1857-04-24","1857-05-30","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA942&img=1&zoom=3&hl=en&sig=ACfU3U0KOkuM2GkbFZxTi1gOMiLEod0Ynw&ci=143%2C284%2C797%2C298&edge=0",11,105
"ohio_1886","1857-05-01","1857-06-24","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA79&img=1&zoom=3&hl=en&sig=ACfU3U18O7Ey1KNJDI635IHVFqJi6wwzbg&ci=101%2C932%2C775%2C277&edge=0",12,105
"ohio_1886","1857-05-08","1857-06-24","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA79&img=1&zoom=3&hl=en&sig=ACfU3U18O7Ey1KNJDI635IHVFqJi6wwzbg&ci=101%2C932%2C775%2C277&edge=0",12,105
"ohio_1886","1857-05-15","1857-06-24","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA79&img=1&zoom=3&hl=en&sig=ACfU3U18O7Ey1KNJDI635IHVFqJi6wwzbg&ci=101%2C932%2C775%2C277&edge=0",12,106
"ohio_1886","1857-05-22","1857-06-24","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA79&img=1&zoom=3&hl=en&sig=ACfU3U18O7Ey1KNJDI635IHVFqJi6wwzbg&ci=101%2C932%2C775%2C277&edge=0",12,106
"ohio_1886","1857-05-29","1857-06-24","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA79&img=1&zoom=3&hl=en&sig=ACfU3U18O7Ey1KNJDI635IHVFqJi6wwzbg&ci=101%2C932%2C775%2C277&edge=0",12,106.5
"ohio_1886","1857-06-05","1857-06-24","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA79&img=1&zoom=3&hl=en&sig=ACfU3U18O7Ey1KNJDI635IHVFqJi6wwzbg&ci=101%2C932%2C775%2C277&edge=0",12,106
"ohio_1886","1857-06-12","1857-06-24","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA79&img=1&zoom=3&hl=en&sig=ACfU3U18O7Ey1KNJDI635IHVFqJi6wwzbg&ci=101%2C932%2C775%2C277&edge=0",12,106
"ohio_1886","1857-06-19","1857-07-25","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA159&img=1&zoom=3&hl=en&sig=ACfU3U2Rzx6SQLg46fYb318wdI0ZrGTJOQ&ci=88%2C191%2C791%2C285&edge=0",12,106
"ohio_1886","1857-06-26","1857-07-25","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA159&img=1&zoom=3&hl=en&sig=ACfU3U2Rzx6SQLg46fYb318wdI0ZrGTJOQ&ci=88%2C191%2C791%2C285&edge=0",12,104
"ohio_1886","1857-07-03","1857-07-25","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA159&img=1&zoom=3&hl=en&sig=ACfU3U2Rzx6SQLg46fYb318wdI0ZrGTJOQ&ci=88%2C191%2C791%2C285&edge=0",12,104
"ohio_1886","1857-07-10","1857-07-25","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA159&img=1&zoom=3&hl=en&sig=ACfU3U2Rzx6SQLg46fYb318wdI0ZrGTJOQ&ci=88%2C191%2C791%2C285&edge=0",12,104
"ohio_1886","1857-07-17","1857-07-25","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA159&img=1&zoom=3&hl=en&sig=ACfU3U2Rzx6SQLg46fYb318wdI0ZrGTJOQ&ci=88%2C191%2C791%2C285&edge=0",12,106
"ohio_1886","1857-07-24","1857-07-25","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA159&img=1&zoom=3&hl=en&sig=ACfU3U2Rzx6SQLg46fYb318wdI0ZrGTJOQ&ci=88%2C191%2C791%2C285&edge=0",12,104.5
"ohio_1886","1857-07-31","1857-08-26","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA254&img=1&zoom=3&hl=en&sig=ACfU3U3ypXk1pNvp9Mro9yJPzPoPujK9Pg&ci=158%2C1049%2C749%2C289&edge=0",12,104.5
"ohio_1886","1857-08-07","1857-08-26","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA254&img=1&zoom=3&hl=en&sig=ACfU3U3ypXk1pNvp9Mro9yJPzPoPujK9Pg&ci=158%2C1049%2C749%2C289&edge=0",12,104.5
"ohio_1886","1857-08-14","1857-08-26","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA254&img=1&zoom=3&hl=en&sig=ACfU3U3ypXk1pNvp9Mro9yJPzPoPujK9Pg&ci=158%2C1049%2C749%2C289&edge=0",12,104.5
"ohio_1886","1857-08-21","1857-08-26","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA254&img=1&zoom=3&hl=en&sig=ACfU3U3ypXk1pNvp9Mro9yJPzPoPujK9Pg&ci=158%2C1049%2C749%2C289&edge=0",12,104.5
"ohio_1886","1857-08-28","1857-09-28","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA335&img=1&zoom=3&hl=en&sig=ACfU3U19JezHnAjHkIDOBXEkYnzbyfs_4g&ci=116%2C708%2C749%2C267&edge=0",12,103
"ohio_1886","1857-09-04","1857-09-28","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA335&img=1&zoom=3&hl=en&sig=ACfU3U19JezHnAjHkIDOBXEkYnzbyfs_4g&ci=116%2C708%2C749%2C267&edge=0",12,95
"ohio_1886","1857-09-11","1857-09-28","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA335&img=1&zoom=3&hl=en&sig=ACfU3U19JezHnAjHkIDOBXEkYnzbyfs_4g&ci=116%2C708%2C749%2C267&edge=0",12,94
"ohio_1886","1857-09-18","1857-09-28","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA335&img=1&zoom=3&hl=en&sig=ACfU3U19JezHnAjHkIDOBXEkYnzbyfs_4g&ci=116%2C708%2C749%2C267&edge=0",12,94.5
"ohio_1886","1857-09-25","1857-09-28","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA335&img=1&zoom=3&hl=en&sig=ACfU3U19JezHnAjHkIDOBXEkYnzbyfs_4g&ci=116%2C708%2C749%2C267&edge=0",12,94
"ohio_1886","1857-10-02","1857-10-28","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA431&img=1&zoom=3&hl=en&sig=ACfU3U10i6bc1IspVkorIvLBZZlbr_sCfQ&ci=95%2C263%2C758%2C267&edge=0",12,90
"ohio_1886","1857-10-09","1857-10-28","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA431&img=1&zoom=3&hl=en&sig=ACfU3U10i6bc1IspVkorIvLBZZlbr_sCfQ&ci=95%2C263%2C758%2C267&edge=0",12,89
"ohio_1886","1857-10-16","1857-10-28","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA431&img=1&zoom=3&hl=en&sig=ACfU3U10i6bc1IspVkorIvLBZZlbr_sCfQ&ci=95%2C263%2C758%2C267&edge=0",12,90
"ohio_1886","1857-10-23","1857-10-28","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA431&img=1&zoom=3&hl=en&sig=ACfU3U10i6bc1IspVkorIvLBZZlbr_sCfQ&ci=95%2C263%2C758%2C267&edge=0",12,91
"ohio_1886","1857-10-30","1857-11-27","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA511&img=1&zoom=3&hl=en&sig=ACfU3U0-4cuyL1u_naXLi5Wzxp_OBUj3KA&ci=89%2C498%2C777%2C277&edge=0",12,92.5
"ohio_1886","1857-11-06","1857-11-27","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA511&img=1&zoom=3&hl=en&sig=ACfU3U0-4cuyL1u_naXLi5Wzxp_OBUj3KA&ci=89%2C498%2C777%2C277&edge=0",12,94
"ohio_1886","1857-11-13","1857-11-27","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA511&img=1&zoom=3&hl=en&sig=ACfU3U0-4cuyL1u_naXLi5Wzxp_OBUj3KA&ci=89%2C498%2C777%2C277&edge=0",12,96
"ohio_1886","1857-11-20","1857-11-27","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA511&img=1&zoom=3&hl=en&sig=ACfU3U0-4cuyL1u_naXLi5Wzxp_OBUj3KA&ci=89%2C498%2C777%2C277&edge=0",12,102
"ohio_1886","1857-11-27","1857-12-26","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA590&img=1&zoom=3&hl=en&sig=ACfU3U3upNTSUg3ufliU_aQz7VEki_bfKA&ci=152%2C1154%2C759%2C312&edge=0",12,102
"ohio_1886","1857-12-04","1857-12-26","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA590&img=1&zoom=3&hl=en&sig=ACfU3U3upNTSUg3ufliU_aQz7VEki_bfKA&ci=152%2C1154%2C759%2C312&edge=0",12,103
"ohio_1886","1857-12-11","1857-12-26","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA590&img=1&zoom=3&hl=en&sig=ACfU3U3upNTSUg3ufliU_aQz7VEki_bfKA&ci=152%2C1154%2C759%2C312&edge=0",12,103
"ohio_1886","1857-12-18","1857-12-26","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA590&img=1&zoom=3&hl=en&sig=ACfU3U3upNTSUg3ufliU_aQz7VEki_bfKA&ci=152%2C1154%2C759%2C312&edge=0",12,103
"ohio_1886","1858-01-08","1858-01-25","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA686&img=1&zoom=3&hl=en&sig=ACfU3U3NmaBWbr6sNksXq9KNkr_fTpKKPw&ci=127%2C942%2C782%2C279&edge=0",12,103
"ohio_1886","1858-01-15","1858-01-25","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA686&img=1&zoom=3&hl=en&sig=ACfU3U3NmaBWbr6sNksXq9KNkr_fTpKKPw&ci=127%2C942%2C782%2C279&edge=0",12,105
"ohio_1886","1858-01-22","1858-01-25","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA686&img=1&zoom=3&hl=en&sig=ACfU3U3NmaBWbr6sNksXq9KNkr_fTpKKPw&ci=127%2C942%2C782%2C279&edge=0",12,102
"ohio_1886","1858-01-29","1858-02-25","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA766&img=1&zoom=3&hl=en&sig=ACfU3U3DL-yPAS5o54bDivo2BQlEeVX7zg&ci=136%2C300%2C780%2C280&edge=0",12,104.5
"ohio_1886","1858-02-05","1858-02-25","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA766&img=1&zoom=3&hl=en&sig=ACfU3U3DL-yPAS5o54bDivo2BQlEeVX7zg&ci=136%2C300%2C780%2C280&edge=0",12,107
"ohio_1886","1858-02-12","1858-02-25","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA766&img=1&zoom=3&hl=en&sig=ACfU3U3DL-yPAS5o54bDivo2BQlEeVX7zg&ci=136%2C300%2C780%2C280&edge=0",12,106.5
"ohio_1886","1858-02-19","1858-02-25","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA766&img=1&zoom=3&hl=en&sig=ACfU3U3DL-yPAS5o54bDivo2BQlEeVX7zg&ci=136%2C300%2C780%2C280&edge=0",12,106.5
"ohio_1886","1858-02-26","1858-03-24","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA847&img=1&zoom=3&hl=en&sig=ACfU3U0QMNeya6hJpmZB_xfCnhi9c2Lqxw&ci=78%2C341%2C790%2C280&edge=0",12,107.75
"ohio_1886","1858-03-05","1858-03-24","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA847&img=1&zoom=3&hl=en&sig=ACfU3U0QMNeya6hJpmZB_xfCnhi9c2Lqxw&ci=78%2C341%2C790%2C280&edge=0",12,107.5
"ohio_1886","1858-03-12","1858-03-24","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA847&img=1&zoom=3&hl=en&sig=ACfU3U0QMNeya6hJpmZB_xfCnhi9c2Lqxw&ci=78%2C341%2C790%2C280&edge=0",12,107.5
"ohio_1886","1858-03-19","1858-03-24","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA847&img=1&zoom=3&hl=en&sig=ACfU3U0QMNeya6hJpmZB_xfCnhi9c2Lqxw&ci=78%2C341%2C790%2C280&edge=0",12,107
"ohio_1886","1858-03-26","1858-04-25","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA927&img=1&zoom=3&hl=en&sig=ACfU3U20fTkaO-lfI5tdzvG8IW-iyRCR1g&ci=88%2C439%2C829%2C288&edge=0",12,106
"ohio_1886","1858-04-02","1858-04-25","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA927&img=1&zoom=3&hl=en&sig=ACfU3U20fTkaO-lfI5tdzvG8IW-iyRCR1g&ci=88%2C439%2C829%2C288&edge=0",12,106
"ohio_1886","1858-04-09","1858-04-25","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA927&img=1&zoom=3&hl=en&sig=ACfU3U20fTkaO-lfI5tdzvG8IW-iyRCR1g&ci=88%2C439%2C829%2C288&edge=0",12,106
"ohio_1886","1858-04-16","1858-04-25","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA927&img=1&zoom=3&hl=en&sig=ACfU3U20fTkaO-lfI5tdzvG8IW-iyRCR1g&ci=88%2C439%2C829%2C288&edge=0",12,106
"ohio_1886","1858-04-23","1858-04-25","http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA927&img=1&zoom=3&hl=en&sig=ACfU3U20fTkaO-lfI5tdzvG8IW-iyRCR1g&ci=88%2C439%2C829%2C288&edge=0",12,105
"ohio_1886","1858-05-07","1858-06-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA78&img=1&zoom=3&hl=en&sig=ACfU3U2h4dvjUcFodSREyn3sgKiPAh1EEg&ci=89%2C1050%2C842%2C318&edge=0",13,106.75
"ohio_1886","1858-05-14","1858-06-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA78&img=1&zoom=3&hl=en&sig=ACfU3U2h4dvjUcFodSREyn3sgKiPAh1EEg&ci=89%2C1050%2C842%2C318&edge=0",13,107
"ohio_1886","1858-05-21","1858-06-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA78&img=1&zoom=3&hl=en&sig=ACfU3U2h4dvjUcFodSREyn3sgKiPAh1EEg&ci=89%2C1050%2C842%2C318&edge=0",13,107.5
"ohio_1886","1858-05-28","1858-06-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA78&img=1&zoom=3&hl=en&sig=ACfU3U2h4dvjUcFodSREyn3sgKiPAh1EEg&ci=89%2C1050%2C842%2C318&edge=0",13,106.5
"ohio_1886","1858-06-04","1858-06-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA78&img=1&zoom=3&hl=en&sig=ACfU3U2h4dvjUcFodSREyn3sgKiPAh1EEg&ci=89%2C1050%2C842%2C318&edge=0",13,104
"ohio_1886","1858-06-11","1858-06-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA78&img=1&zoom=3&hl=en&sig=ACfU3U2h4dvjUcFodSREyn3sgKiPAh1EEg&ci=89%2C1050%2C842%2C318&edge=0",13,104.5
"ohio_1886","1858-06-18","1858-06-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA78&img=1&zoom=3&hl=en&sig=ACfU3U2h4dvjUcFodSREyn3sgKiPAh1EEg&ci=89%2C1050%2C842%2C318&edge=0",13,104
"ohio_1886","1858-06-25","1858-06-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA78&img=1&zoom=3&hl=en&sig=ACfU3U2h4dvjUcFodSREyn3sgKiPAh1EEg&ci=89%2C1050%2C842%2C318&edge=0",13,105
"ohio_1886","1858-07-02","1858-07-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA159&img=1&zoom=3&hl=en&sig=ACfU3U0BBfVChbk53PoCQk8dI7uGx7VeDQ&ci=54%2C249%2C829%2C312&edge=0",13,105
"ohio_1886","1858-07-09","1858-07-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA159&img=1&zoom=3&hl=en&sig=ACfU3U0BBfVChbk53PoCQk8dI7uGx7VeDQ&ci=54%2C249%2C829%2C312&edge=0",13,106
"ohio_1886","1858-07-16","1858-07-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA159&img=1&zoom=3&hl=en&sig=ACfU3U0BBfVChbk53PoCQk8dI7uGx7VeDQ&ci=54%2C249%2C829%2C312&edge=0",13,
"ohio_1886","1858-07-23","1858-07-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA159&img=1&zoom=3&hl=en&sig=ACfU3U0BBfVChbk53PoCQk8dI7uGx7VeDQ&ci=54%2C249%2C829%2C312&edge=0",13,108
"ohio_1886","1858-07-30","1858-08-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA239&img=1&zoom=3&hl=en&sig=ACfU3U1LwR2f4W3EEDd5qMRiMWN7aWEGlw&ci=60%2C382%2C826%2C328&edge=0",13,107
"ohio_1886","1858-08-06","1858-08-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA239&img=1&zoom=3&hl=en&sig=ACfU3U1LwR2f4W3EEDd5qMRiMWN7aWEGlw&ci=60%2C382%2C826%2C328&edge=0",13,106
"ohio_1886","1858-08-13","1858-08-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA239&img=1&zoom=3&hl=en&sig=ACfU3U1LwR2f4W3EEDd5qMRiMWN7aWEGlw&ci=60%2C382%2C826%2C328&edge=0",13,103
"ohio_1886","1858-08-20","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319&img=1&zoom=3&hl=en&sig=ACfU3U3IEkn__plcZ0s3cFkhi7SJ7ovZXQ&ci=105%2C189%2C836%2C328&edge=0",13,107
"ohio_1886","1858-08-21","1858-08-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA239&img=1&zoom=3&hl=en&sig=ACfU3U1LwR2f4W3EEDd5qMRiMWN7aWEGlw&ci=60%2C382%2C826%2C328&edge=0",13,107
"ohio_1886","1858-08-27","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319&img=1&zoom=3&hl=en&sig=ACfU3U3IEkn__plcZ0s3cFkhi7SJ7ovZXQ&ci=105%2C189%2C836%2C328&edge=0",13,107
"ohio_1886","1858-09-03","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319&img=1&zoom=3&hl=en&sig=ACfU3U3IEkn__plcZ0s3cFkhi7SJ7ovZXQ&ci=105%2C189%2C836%2C328&edge=0",13,106.5
"ohio_1886","1858-09-10","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319&img=1&zoom=3&hl=en&sig=ACfU3U3IEkn__plcZ0s3cFkhi7SJ7ovZXQ&ci=105%2C189%2C836%2C328&edge=0",13,106.125
"ohio_1886","1858-09-17","1858-09-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA319&img=1&zoom=3&hl=en&sig=ACfU3U3IEkn__plcZ0s3cFkhi7SJ7ovZXQ&ci=105%2C189%2C836%2C328&edge=0",13,106
"ohio_1886","1858-09-24","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414&img=1&zoom=3&hl=en&sig=ACfU3U2R95qETzEx_p6GFTMIAl4GcXiZJg&ci=107%2C734%2C810%2C317&edge=0",13,106
"ohio_1886","1858-10-01","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414&img=1&zoom=3&hl=en&sig=ACfU3U2R95qETzEx_p6GFTMIAl4GcXiZJg&ci=107%2C734%2C810%2C317&edge=0",13,106
"ohio_1886","1858-10-08","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414&img=1&zoom=3&hl=en&sig=ACfU3U2R95qETzEx_p6GFTMIAl4GcXiZJg&ci=107%2C734%2C810%2C317&edge=0",13,105.5
"ohio_1886","1858-10-15","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414&img=1&zoom=3&hl=en&sig=ACfU3U2R95qETzEx_p6GFTMIAl4GcXiZJg&ci=107%2C734%2C810%2C317&edge=0",13,106
"ohio_1886","1858-10-22","1858-10-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414&img=1&zoom=3&hl=en&sig=ACfU3U2R95qETzEx_p6GFTMIAl4GcXiZJg&ci=107%2C734%2C810%2C317&edge=0",13,108.5
"ohio_1886","1858-10-29","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511&img=1&zoom=3&hl=en&sig=ACfU3U1Y4aUkHqQhRwn_louxrLoXRzK9Vg&ci=69%2C647%2C740%2C305&edge=0",13,109
"ohio_1886","1858-11-05","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511&img=1&zoom=3&hl=en&sig=ACfU3U1Y4aUkHqQhRwn_louxrLoXRzK9Vg&ci=69%2C647%2C740%2C305&edge=0",13,108.5
"ohio_1886","1858-11-12","1858-11-24","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511&img=1&zoom=3&hl=en&sig=ACfU3U1Y4aUkHqQhRwn_louxrLoXRzK9Vg&ci=69%2C647%2C740%2C305&edge=0",13,107
