"date","price"
1863-04-24,1.49406968100932
1863-04-25,1.50021032225893
1863-04-26,1.50637620160514
1863-04-27,1.5125674227768
1863-04-28,1.51878408992906
1863-04-29,1.52502630764514
1863-04-30,1.53129418093813
1863-05-01,1.53758781525269
1863-05-02,1.54408375817177
1863-05-03,1.55060714490511
1863-05-04,1.55715809139629
1863-05-05,1.56373671407875
1863-05-06,1.57034312987781
1863-05-07,1.57697745621278
1863-05-08,1.58363981099903
1863-05-09,1.58943586361792
1863-05-10,1.59525312953653
1863-05-11,1.60318562916802
1863-05-12,1.61115757366831
1863-05-13,1.61916915917958
1863-05-14,1.62722058281931
1863-05-15,1.6353120426852
1863-05-16,1.64266171157531
1863-05-17,1.65004441246872
1863-05-18,1.6574602938229
1863-05-19,1.66490950476254
1863-05-20,1.67239219508255
1863-05-21,1.68213718392319
1863-05-22,1.69193895657793
1863-05-23,1.7009397699665
1863-05-24,1.70998846607645
1863-05-25,1.71908529963531
1863-05-26,1.72823052672574
1863-05-27,1.73742440479268
1863-05-28,1.74666719265065
1863-05-29,1.755959150491
1863-05-30,1.76440785858032
1863-05-31,1.77289721719864
1863-06-01,1.78142742193391
1863-06-02,1.79073180773836
1863-06-03,1.80008479029961
1863-06-04,1.80948662343828
1863-06-05,1.81893756230065
1863-06-06,1.82745639697382
1863-06-07,1.83601512886264
1863-06-08,1.84461394482223
1863-06-09,1.85325303258283
1863-06-10,1.86193258075388
1863-06-11,1.87318415693786
1863-06-12,1.88450372589878
1863-06-13,1.89479995146278
1863-06-14,1.90515243176345
1863-06-15,1.9155614741557
1863-06-16,1.92498031939475
1863-06-17,1.93444547724075
1863-06-18,1.9439571754135
1863-06-19,1.9535156427525
1863-06-20,1.96197137323067
1863-06-21,1.97315264437935
1863-06-22,1.98439763757117
1863-06-23,1.99570671595795
1863-06-24,2.00708024476108
1863-06-25,2.01851859128337
1863-06-26,2.03002212492087
1863-06-27,2.04042675312859
1863-06-28,2.05088470897585
1863-06-29,2.06139626578689
1863-06-30,2.07196169828686
1863-07-01,2.08258128260895
1863-07-02,2.09410906106177
1863-07-03,2.10570064959355
1863-07-04,2.11620475159322
1863-07-05,2.12676125237942
1863-07-06,2.13737041333887
1863-07-07,2.1480324971622
1863-07-08,2.15874776785045
