"","date","high","low","mean"
"1343","1865-09-04",69.57,69.32,69.4448875008088
"1344","1865-09-05",69.38,69.14,69.2598960438146
"1345","1865-09-06",69.2,68.97,69.0849042845107
"1346","1865-09-07",69.2,69.03,69.114947732021
"1347","1865-09-08",69.2,69.08,69.1399739658614
"1348","1865-09-09",69.2,69.08,69.1399739658614
"1349","1865-09-10",69.2,69.109993488641,69.1549821011758
"1350","1865-09-11",69.2,69.14,69.1699934942891
"1351","1865-09-12",69.57,69.32,69.4448875008088
"1352","1865-09-13",69.87,69.57,69.7198386400887
"1353","1865-09-14",69.87,69.57,69.7198386400887
"1354","1865-09-15",70.11,69.81,69.9598391936403
"1355","1865-09-16",70.05,69.81,69.9298970398213
"1356","1865-09-17",69.8697681404483,69.6548275426765,69.7622150613763
"1357","1865-09-18",69.69,69.5,69.5949351605417
"1358","1865-09-19",69.63,69.44,69.5349351045933
"1359","1865-09-20",69.63,69.5,69.564969632711
"1360","1865-09-21",69.5,69.32,69.4099416510344
"1361","1865-09-22",69.63,69.5,69.564969632711
"1362","1865-09-23",69.81,69.5,69.6548275426765
"1363","1865-09-24",69.8699742378656,69.0233656090458,69.4453798097096
"1364","1865-09-25",69.93,68.55,69.2365618730451
"1365","1865-09-26",69.57,69.44,69.5049696064965
"1366","1865-09-27",69.57,69.32,69.4448875008088
"1367","1865-09-28",69.5,69.38,69.4399740783362
"1368","1865-09-29",69.5,69.38,69.4399740783362
"1369","1865-09-30",69.44,69.32,69.379974055919
"1370","1865-10-01",69.409993516784,69.32,69.364982163794
"1371","1865-10-02",69.38,69.32,69.3499935111749
"1372","1865-10-03",69.38,69.08,69.2298374980037
"1373","1865-10-04",69.08,68.08,68.5781772869475
"1374","1865-10-05",68.32,68.03,68.1748458010724
"1375","1865-10-06",68.26,67.11,67.682557575789
"1376","1865-10-07",68.49,68.14,68.3147758541298
"1377","1865-10-08",68.5499737417893,68.14,68.3446794620146
"1378","1865-10-09",68.61,68.14,68.374596159685
"1379","1865-10-10",69.08,68.79,68.9348475011007
"1380","1865-10-11",69.2,68.91,69.0548477661055
"1381","1865-10-12",68.97,68.79,68.8799412020655
"1382","1865-10-13",69.14,68.97,69.0549476866068
"1383","1865-10-14",69.14,69.03,69.0849781066767
"1384","1865-10-15",69.0549476866068,68.819679598208,68.9372132774693
"1385","1865-10-16",68.97,68.61,68.789764500251
"1386","1865-10-17",68.61,68.38,68.4949034600386
"1387","1865-10-18",68.49,68.32,68.4049471895125
"1388","1865-10-19",68.32,68.03,68.1748458010724
"1389","1865-10-20",68.49,68.32,68.4049471895125
"1390","1865-10-21",68.55,68.26,68.4048463195408
"1391","1865-10-22",68.55,68.3199736533907,68.4348901799362
"1392","1865-10-23",68.55,68.38,68.4649472357936
"1393","1865-10-24",68.49,68.26,68.374903290608
"1394","1865-10-25",68.79,68.38,68.5846936276601
"1395","1865-10-26",69.08,68.67,68.8746949176546
"1396","1865-10-27",68.73,68.55,68.6399409964781
"1397","1865-10-28",68.85,68.67,68.7599410994513
"1398","1865-10-29",68.7899738334011,68.6399934440556,68.71494271948
"1399","1865-10-30",68.73,68.61,68.6699737876752
"1400","1865-10-31",68.55,68.38,68.4649472357936
"1401","1865-11-01",68.55,68.55,68.55
"1402","1865-11-02",68.49,68.14,68.3147758541298
"1403","1865-11-03",68.2,68.03,68.1149469646714
"1404","1865-11-04",68.14,67.91,68.0249027930213
"1405","1865-11-05",68.1099933930403,67.8549777098188,67.9823659745721
"1406","1865-11-06",68.08,67.8,67.9398557549249
"1407","1865-11-07",68.08,67.85,67.9649027072062
"1408","1865-11-08",68.26,67.85,68.0546912416771
"1409","1865-11-09",68.43,68.14,68.2848460494713
"1410","1865-11-10",68.32,68.14,68.2299406419205
"1411","1865-11-11",68.26,68.08,68.1699405896763
"1412","1865-11-12",68.199973607033,68.0249777655237,68.1124194859331
"1413","1865-11-13",68.14,67.97,68.0549469179133
"1414","1865-11-14",68.08,67.91,67.9949468710727
"1415","1865-11-15",67.97,67.85,67.9099734943256
"1416","1865-11-16",68.03,67.91,67.9699735177232
"1417","1865-11-17",68.14,68.03,68.0849777851179
"1418","1865-11-18",68.08,68.03,68.0549954081256
"1419","1865-11-19",68.1399735837929,68.03,68.0849645876785
"1420","1865-11-20",68.2,68.03,68.1149469646714
"1421","1865-11-21",68.2,68.03,68.1149469646714
"1422","1865-11-22",68.08,68.03,68.0549954081256
"1423","1865-11-23",68.08,68.03,68.0549954081256
"1424","1865-11-24",68.14,68.03,68.0849777851179
"1425","1865-11-25",68.08,67.97,68.0249777655237
"1426","1865-11-26",68.0249777655238,67.8549025494842,67.9398869384579
"1427","1865-11-27",67.97,67.74,67.8549025494842
"1428","1865-11-28",67.8,67.34,67.5696085529582
"1429","1865-11-29",67.57,67.23,67.3997856079676
"1430","1865-11-30",67.57,67.45,67.5099733372781
"1431","1865-12-01",67.62,67.45,67.5349465091963
"1432","1865-12-02",67.8,67.45,67.6247735670886
"1433","1865-12-03",67.7099401860613,67.3949775576786,67.5522753078782
"1434","1865-12-04",67.62,67.34,67.479854771628
"1435","1865-12-05",67.51,67.34,67.424946421929
"1436","1865-12-06",68.14,67.57,67.8544014784597
"1437","1865-12-07",68.374596159685,67.9141237151743,68.1439709920395
"1438","1865-12-08",68.61,68.26,68.4347762471683
"1439","1865-12-09",69.14,68.91,69.0249042013098
"1440","1865-12-10",69.14,68.8499738562042,68.9948345343182
"1441","1865-12-11",69.14,68.79,68.9647779667273
"1442","1865-12-12",69.14,68.85,68.9948476337183
"1443","1865-12-13",69.03,68.67,68.8497647054803
"1444","1865-12-14",68.85,68.43,68.6396787579896
"1445","1865-12-15",68.49,68.08,68.2846922816527
"1446","1865-12-16",68.55,68.26,68.4048463195408
"1447","1865-12-17",68.4649472357936,68.2299934046603,68.3473693593881
"1448","1865-12-18",68.38,68.2,68.289940694073
"1449","1865-12-19",68.32,68.2,68.2599736302323
"1450","1865-12-20",68.49,68.14,68.3147758541298
"1451","1865-12-21",68.61,68.43,68.5199408931444
"1452","1865-12-22",68.55,68.32,68.4349033753976
"1453","1865-12-23",68.61,68.61,68.61
"1454","1865-12-24",68.7098546016806,68.6499767024176,68.6799091265552
"1455","1865-12-25",68.8098545311775,68.6899766978936,68.7498894859623
"1456","1865-12-26",68.91,68.73,68.8199411508031
"1457","1865-12-27",68.91,68.79,68.8499738562042
"1458","1865-12-28",68.79,68.67,68.7299738105581
"1459","1865-12-29",68.97,68.67,68.8198365298844
"1460","1865-12-30",69.14,68.91,69.0249042013098
"1461","1865-12-31",69.1999480069107,68.9865815280369,69.0931824054635
"1462","1866-01-01",69.2599479918881,69.0632481631763,69.1615281491989
"1463","1866-01-02",69.32,69.14,69.2299414993252
"1464","1866-01-03",69.75,69.2,69.4744557373428
"1465","1866-01-04",70.24,69.81,70.0246699385295
"1466","1866-01-05",70.11,69.81,69.9598391936403
"1467","1866-01-06",70.67,69.93,70.2990263090464
"1468","1866-01-07",71.2079525053206,70.2990263090464,70.7520298407393
"1469","1866-01-08",71.75,70.67,71.2079525053206
"1470","1866-01-09",73.13,71.62,72.3710618963132
"1471","1866-01-10",72.2,71.68,71.9395301624914
"1472","1866-01-11",72.46,71.88,72.1694173455765
"1473","1866-01-12",72.33,71.81,72.0695310099906
"1474","1866-01-13",71.94,71.68,71.8098823282701
"1475","1866-01-14",71.844937191148,71.6199748673511,71.7323678403023
"1476","1866-01-15",71.75,71.56,71.6549370246042
"1477","1866-01-16",71.94,71.49,71.7146470394995
"1478","1866-01-17",71.62,71.3,71.4598208785888
"1479","1866-01-18",72.27,71.43,71.8487724321021
"1480","1866-01-19",72.53,72.07,72.2996341622833
"1481","1866-01-20",72.33,71.88,72.1046489485942
"1482","1866-01-21",72.2349375302561,71.8149705841337,72.0246479608341
"1483","1866-01-22",72.14,71.75,71.944735735146
"1484","1866-01-23",72.07,71.62,71.8446476781674
"1485","1866-01-24",71.81,71.49,71.6498213535805
"1486","1866-01-25",71.81,71.68,71.7449705554333
"1487","1866-01-26",71.68,71.43,71.5548908181684
"1488","1866-01-27",71.81,71.56,71.6848910161688
"1489","1866-01-28",71.6498213535805,71.429881702268,71.5397670060148
"1490","1866-01-29",71.49,71.3,71.3949367952658
"1491","1866-01-30",71.24,70.86,71.0497459530996
"1492","1866-01-31",71.62,70.8,71.208819678464
"1493","1866-02-01",71.68,71.17,71.4245448007896
"1494","1866-02-02",71.49,71.17,71.3298205521365
"1495","1866-02-03",71.56,71.24,71.3998207280663
"1496","1866-02-04",71.6199748673511,71.2999747545537,71.4597956893518
"1497","1866-02-05",71.68,71.36,71.5198210288588
"1498","1866-02-06",71.88,71.56,71.719821527943
"1499","1866-02-07",71.81,71.56,71.6848910161688
"1500","1866-02-08",71.56,71.17,71.364733587396
"1501","1866-02-09",71.81,71.11,71.4591428719936
"1502","1866-02-10",72.2,71.88,72.0398223207137
"1503","1866-02-11",72.2649707673089,71.9099937421775,72.0872637548119
"1504","1866-02-12",72.33,71.94,72.1347364312091
"1505","1866-02-13",72.14,71.94,72.039930594081
"1506","1866-02-14",72.6,72.14,72.3696345161422
"1507","1866-02-15",72.73,72.53,72.6299311578911
"1508","1866-02-16",72.86,72.73,72.7949709801439
"1509","1866-02-17",72.93,72.86,72.8949915975028
"1510","1866-02-18",72.9949710596559,72.86,72.9274543049908
"1511","1866-02-19",73.06,72.86,72.959931469266
"1512","1866-02-20",73.13,72.86,72.9948751625756
"1513","1866-02-21",73.06,72.86,72.959931469266
"1514","1866-02-22",73.159931656611,72.7599312808911,72.9596573446566
"1515","1866-02-23",73.26,72.66,72.9593832210771
"1516","1866-02-24",73.6,72.99,73.29436540417
"1517","1866-02-25",73.3646236274678,72.9249710318763,73.1444670005708
"1518","1866-02-26",73.13,72.86,72.9948751625756
"1519","1866-02-27",73.06,72.99,73.024991612461
"1520","1866-02-28",73.13,72.99,73.0599664659107
"1521","1866-03-01",73.73,73.26,73.4946242932094
"1522","1866-03-02",73.94,73.46,73.6996092255583
"1523","1866-03-03",75.05,74.14,74.5936123270619
"1524","1866-03-04",75.2247964437259,74.3147939511373,74.7684107610409
"1525","1866-03-05",75.4,74.49,74.9436188077411
"1526","1866-03-06",75.33,74.91,75.1197064690751
"1527","1866-03-07",75.19,74.91,75.0498694202729
"1528","1866-03-08",76.05,75.47,75.7594449557282
"1529","1866-03-09",76.63,75.97,76.2992863662564
"1530","1866-03-10",77,76.12,76.5587356217434
"1531","1866-03-11",76.849853610791,75.7239697850027,76.2848346187197
"1532","1866-03-12",76.7,75.33,76.0119135399182
"1533","1866-03-13",77.37,76.56,76.9639344108654
"1534","1866-03-14",76.56,76.19,76.3747759407515
"1535","1866-03-15",76.48,75.97,76.224573465517
"1536","1866-03-16",76.92,76.34,76.6294512573331
"1537","1866-03-17",77.22,76.48,76.849109298677
"1538","1866-03-18",77.7481935481462,76.849109298677,77.2973442218825
"1539","1866-03-19",78.28,77.22,77.7481935481462
"1540","1866-03-20",78.43,77.9,78.1645507887047
"1541","1866-03-21",78.05,77.67,77.8597681732998
"1542","1866-03-22",78.28,77.9,78.0897688561056
"1543","1866-03-23",78.82,77.97,78.3938479729117
"1544","1866-03-24",80,79.13,79.5638108690126
"1545","1866-03-25",79.9599899949968,79.2499091482129,79.6041578222867
"1546","1866-03-26",79.92,79.37,79.6445252355742
"1547","1866-03-27",79.21,77.9,78.5522692224737
"1548","1866-03-28",78.59,77.67,78.1286458349305
"1549","1866-03-29",78.43,77.97,78.1996617639744
"1550","1866-03-30",78.3899897946159,77.8949638936947,78.1420848498343
"1551","1866-03-31",78.35,77.82,78.0845503284741
"1552","1866-04-01",78.4699082451356,77.82,78.1442784830499
"1553","1866-04-02",78.59,77.82,78.2040523246718
"1554","1866-04-03",78.51,78.05,78.2796621096437
"1555","1866-04-04",78.43,77.97,78.1996617639744
"1556","1866-04-05",78.35,78.12,78.2349154789599
"1557","1866-04-06",78.43,78.05,78.2397692992509
"1558","1866-04-07",78.74,78.2,78.4695354898957
"1559","1866-04-08",78.8948477405211,78.3149155652995,78.6043468221451
"1560","1866-04-09",79.05,78.43,78.7393897614148
"1561","1866-04-10",79.68,79.21,79.4446524317402
"1562","1866-04-11",79.29,78.43,78.8588276605733
"1563","1866-04-12",78.9,78.2,78.5492202380138
"1564","1866-04-13",79.29,78.74,79.0145214501739
"1565","1866-04-14",79.52,79.05,79.2846517303317
"1566","1866-04-15",79.6399095931179,79.2098384040771,79.4245829034448
"1567","1866-04-16",79.76,79.37,79.5647610440702
"1568","1866-04-17",79.68,79.13,79.4045238005997
"1569","1866-04-18",79.13,78.51,78.8193903807939
"1570","1866-04-19",78.74,78.51,78.6249158982062
"1571","1866-04-20",78.9,78.59,78.744847450484
"1572","1866-04-21",79.05,78.74,78.8948477405211
"1573","1866-04-22",79.05,78.7799898451376,78.9148794414472
"1574","1866-04-23",79.05,78.82,78.934916228498
"1575","1866-04-24",78.97,78.82,78.894964351345
"1576","1866-04-25",79.13,78.66,78.89465000873
"1577","1866-04-26",78.66,78.05,78.3544063853464
"1578","1866-04-27",77.9,77.29,77.5944005711752
"1579","1866-04-28",77.97,77.22,77.5940938474057
"1580","1866-04-29",78.7015679640501,77.8623285035838,78.2808235685088
"1581","1866-04-30",79.44,78.51,78.9736310422662
"1582","1866-05-01",79.92,78.74,79.3278059699119
"1583","1866-05-02",79.13,77.9,78.5125913468661
"1584","1866-05-03",78.51,78.05,78.2796621096437
"1585","1866-05-04",78.66,78.35,78.5048469841194
"1586","1866-05-05",78.66,78.28,78.4697699754498
"1587","1866-05-06",78.4697699754498,77.9342363791421,78.2015447538193
"1588","1866-05-07",78.28,77.59,77.9342363791421
"1589","1866-05-08",77.9,77.37,77.6345477220033
"1590","1866-05-09",77.59,77.07,77.3295629109592
"1591","1866-05-10",77.82,77.15,77.4842758241955
"1592","1866-05-11",77.59,77.22,77.4047789222346
"1593","1866-05-12",77.67,77.37,77.5198548760252
"1594","1866-05-13",77.2237178592173,76.8885017411576,77.0559275142224
"1595","1866-05-14",76.78,76.41,76.5947765843076
"1596","1866-05-15",77.15,76.7,76.9246709450225
"1597","1866-05-16",76.92,76.78,76.8499681197071
"1598","1866-05-17",77.15,76.85,76.9998538959653
"1599","1866-05-18",77,76.85,76.9249634384054
"1600","1866-05-19",76.92,76.85,76.8849920335562
"1601","1866-05-20",76.8849920335562,76.8149920262965,76.8499840598519
"1602","1866-05-21",76.85,76.78,76.8149920262965
"1603","1866-05-22",76.56,74.49,75.5179078100023
"1604","1866-05-23",74.77,72.01,73.3770243332339
"1605","1866-05-24",72.79,71.68,72.2328678649824
"1606","1866-05-25",71.94,70.67,71.3021724774217
"1607","1866-05-26",72.46,71.56,72.0085939315579
"1608","1866-05-27",72.7245171864344,72.0433674948638,72.3831411141353
"1609","1866-05-28",72.99,72.53,72.7596364751776
"1610","1866-05-29",72.99,72.2,72.5939253656944
"1611","1866-05-30",72.46,72.01,72.2346495803779
"1612","1866-05-31",72.07,71.17,71.6185862747932
"1613","1866-06-01",71.5883908186236,70.8894470284541,71.2380617281877
"1614","1866-06-02",71.11,70.61,70.8595589881845
"1615","1866-06-03",71.1399936744445,70.0225563657883,70.5790635877992
"1616","1866-06-04",71.17,69.44,70.2996785198908
"1617","1866-06-05",69.5,68.2,68.8469316672864
"1618","1866-06-06",69.63,68.55,69.0878896768457
"1619","1866-06-07",70.24,68.73,69.4808980943684
"1620","1866-06-08",72.07,70.55,71.3059499621175
"1621","1866-06-09",71.62,71.43,71.5249369101435
"1622","1866-06-10",72.1381258420261,71.4599937027705,71.7982591599605
"1623","1866-06-11",72.66,71.49,72.0726258714083
"1624","1866-06-12",70.86,69.69,70.2725650592036
"1625","1866-06-13",69.99,68.38,69.1803165647571
"1626","1866-06-14",68.67,67.62,68.1429776279259
"1627","1866-06-15",67.74,66.83,67.2834615637453
"1628","1866-06-16",64.78,62.5,63.6297886213682
"1629","1866-06-17",64.4943702969492,61.0378980634163,62.742336582641
"1630","1866-06-18",64.21,59.61,61.8672619403833
"1631","1866-06-19",67,64.62,65.7992401171928
"1632","1866-06-20",65.84,65.04,65.4387774946934
"1633","1866-06-21",67.34,66.12,66.7272118404478
"1634","1866-06-22",67.51,66.67,67.0886853351592
"1635","1866-06-23",66.06,65.04,65.5480159882814
"1636","1866-06-24",65.9248617745991,64.8296598787931,65.3749674294658
"1637","1866-06-25",65.79,64.62,65.2023757235885
"1638","1866-06-26",64.73,63.69,64.2078943744459
"1639","1866-06-27",64.73,64,64.3639650736342
"1640","1866-06-28",66.12,64.88,65.4970655831237
"1641","1866-06-29",65.09,64.52,64.8043733092142
"1642","1866-06-30",65.47,64.94,65.2044615037959
"1643","1866-07-01",65.3348605263683,64.5739684393023,64.9533003135016
"1644","1866-07-02",65.2,64.21,64.7031065714777
"1645","1866-07-03",65.52,65.25,65.3848606330242
"1646","1866-07-04",65.544995232283,65.0948154617555,65.3195175203178
"1647","1866-07-05",65.57,64.94,65.2542397090028
"1648","1866-07-06",65.04,64.62,64.8296598787931
"1649","1866-07-07",65.25,64.73,64.9894799179067
"1650","1866-07-08",65.653750844868,65.0193532726987,65.33578207889
"1651","1866-07-09",66.06,65.31,65.683929541403
"1652","1866-07-10",67.45,66.72,67.0840070359546
"1653","1866-07-11",67,66.39,66.694302605245
"1654","1866-07-12",67,65.36,66.1749197203895
"1655","1866-07-13",65.68,65.09,65.3843345152338
"1656","1866-07-14",65.79,65.47,65.6298049669508
"1657","1866-07-15",66.5308289441819,66.1217558750522,66.325977034734
"1658","1866-07-16",67.28,66.78,67.0295337892186
"1659","1866-07-17",67.11,65.9,66.5022480823017
"1660","1866-07-18",67.11,66.45,66.7791846311408
"1661","1866-07-19",66.67,66.34,66.5047953158267
"1662","1866-07-20",66.72,66.34,66.5297286932691
"1663","1866-07-21",67.17,66.34,66.7537100092572
"1664","1866-07-22",66.8341604271349,66.2299086516055,66.5313485501074
"1665","1866-07-23",66.5,66.12,66.3097277931375
"1666","1866-07-24",66.67,66.39,66.5298526978679
"1667","1866-07-25",66.89,66.61,66.7498531833591
"1668","1866-07-26",66.89,66.67,66.7799094039517
"1669","1866-07-27",66.72,66.5,66.6099091727349
"1670","1866-07-28",66.67,66.5,66.5849457460168
"1671","1866-07-29",67.3465670988507,67.0030969433503,67.1746124970301
"1672","1866-07-30",68.03,67.51,67.7695012524071
"1673","1866-07-31",67.4,67,67.1997023802933
"1674","1866-08-01",67.34,67.06,67.1998541665084
"1675","1866-08-02",67.62,67.23,67.4247180194326
"1676","1866-08-03",67.68,67.51,67.5949465566769
"1677","1866-08-04",68.08,67.57,67.8245206396625
"1678","1866-08-05",68.0249777655237,67.57,67.7971072215949
"1679","1866-08-06",67.97,67.57,67.7697048835245
"1680","1866-08-07",67.85,67.57,67.7098552649464
"1681","1866-08-08",67.57,67.11,67.3396072159617
"1682","1866-08-09",67.4,67.17,67.284901723938
"1683","1866-08-10",67.51,67.28,67.3949018843414
"1684","1866-08-11",67.34,67.11,67.2249016362241
"1685","1866-08-12",67.1998541665084,66.9999097014317,67.0998074595259
"1686","1866-08-13",67.06,66.89,66.9749460619417
"1687","1866-08-14",67,66.45,66.7244333059488
"1688","1866-08-15",66.45,65.68,66.0638781786235
"1689","1866-08-16",66.06,65.74,65.8998057660263
"1690","1866-08-17",66.56,65.9,66.229177859913
"1691","1866-08-18",67.4,66.23,66.8124389616185
"1692","1866-08-19",67.4549775776406,66.8124389616185,67.1329395458254
"1693","1866-08-20",67.51,67.4,67.4549775776406
"1694","1866-08-21",67.97,67.45,67.7095008104476
"1695","1866-08-22",67.85,66.72,67.2826277727022
"1696","1866-08-23",66.95,66.23,66.5890268738025
"1697","1866-08-24",67.57,66.34,66.9521754687628
"1698","1866-08-25",68.03,67.57,67.7996098808835
"1699","1866-08-26",68.1449029641983,67.3997856079676,67.7713202620601
"1700","1866-08-27",68.26,67.23,67.7430424471768
"1701","1866-08-28",67.4,66.95,67.1746231846521
"1702","1866-08-29",67.51,67.17,67.3397854169435
"1703","1866-08-30",67.85,67.51,67.6797864949351
"1704","1866-08-31",67.91,67.57,67.7397866840456
"1705","1866-09-01",68.73,67.97,68.3489436641123
"1706","1866-09-02",68.9047777733881,68.2892502521444,68.596323610929
"1707","1866-09-03",69.08,68.61,68.8445989166907
"1708","1866-09-04",68.67,68.14,68.404486694953
"1709","1866-09-05",68.43,67.97,68.1996121689852
"1710","1866-09-06",68.61,68.38,68.4949034600386
"1711","1866-09-07",68.67,68.32,68.4947764431712
"1712","1866-09-08",68.26,67.97,68.1148456652439
"1713","1866-09-09",68.3199736533907,68.0549469179133,68.1873315243729
"1714","1866-09-10",68.38,68.14,68.2598945208678
"1715","1866-09-11",68.91,68.43,68.6695806016026
"1716","1866-09-12",68.73,68.38,68.554776638831
"1717","1866-09-13",68.67,68.43,68.5498949670968
"1718","1866-09-14",69.03,68.73,68.8798366722802
"1719","1866-09-15",69.32,69.03,69.1748480301909
"1720","1866-09-16",69.2299414993252,68.8798366722802,69.0546672087053
"1721","1866-09-17",69.14,68.73,68.9346951831949
"1722","1866-09-18",69.2,68.91,69.0548477661055
"1723","1866-09-19",68.97,68.73,68.8498954247572
"1724","1866-09-20",69.32,68.91,69.1146959770496
"1725","1866-09-21",69.69,69.44,69.5648876948709
"1726","1866-09-22",69.81,69.5,69.6548275426765
"1727","1866-09-23",69.7499741935436,69.379896223618,69.5646891112732
"1728","1866-09-24",69.69,69.26,69.4746673255799
"1729","1866-09-25",69.32,69.14,69.2299414993252
"1730","1866-09-26",69.32,68.79,69.0544915266197
"1731","1866-09-27",69.08,68.85,68.9649041179643
"1732","1866-09-28",69.03,68.73,68.8798366722802
"1733","1866-09-29",68.67,68.26,68.4646930906727
"1734","1866-09-30",68.67,68.1148456652439,68.3918595436058
"1735","1866-10-01",68.67,67.97,68.3191034777243
"1736","1866-10-02",67.8,67.11,67.4541177393938
"1737","1866-10-03",67.97,67.45,67.7095008104476
"1738","1866-10-04",67.51,67.17,67.3397854169435
"1739","1866-10-05",67.28,66.78,67.0295337892186
"1740","1866-10-06",67.17,66.78,66.9747161248183
"1741","1866-10-07",67.2249775009259,66.78,67.0021193508969
"1742","1866-10-08",67.28,66.78,67.0295337892186
"1743","1866-10-09",67.45,66.95,67.1995349686291
"1744","1866-10-10",67.11,66.06,66.5829302449209
"1745","1866-10-11",66.34,65.09,65.712027818353
"1746","1866-10-12",66.45,65.15,65.7967894353517
"1747","1866-10-13",65.63,64.78,65.2036149304623
"1748","1866-10-14",66.2025029738302,64.9896607161478,65.5932786711336
"1749","1866-10-15",66.78,65.2,65.9852710837805
"1750","1866-10-16",68.03,66.61,67.3162558376504
"1751","1866-10-17",67.8,67.17,67.484264832626
"1752","1866-10-18",67.57,67.17,67.3697031313038
"1753","1866-10-19",68.03,67.06,67.5432587309792
"1754","1866-10-20",68.55,68.03,68.2895050501905
"1755","1866-10-21",68.6399409964781,68.0549954081256,68.3468424239872
"1756","1866-10-22",68.73,68.08,68.4042279395068
"1757","1866-10-23",68.79,67.8,68.2932061042678
"1758","1866-10-24",68.03,67.45,67.7393792413247
"1759","1866-10-25",68.38,67.57,67.9737934795462
"1760","1866-10-26",68.03,67.51,67.7695012524071
"1761","1866-10-27",68.67,68.14,68.404486694953
"1762","1866-10-28",68.6399934440556,68.14,68.3895397943133
"1763","1866-10-29",68.61,68.14,68.374596159685
"1764","1866-10-30",68.49,68.2,68.3448461846246
"1765","1866-10-31",68.55,68.2,68.3747760508216
"1766","1866-11-01",68.38,67.68,68.029099655956
"1767","1866-11-02",68.14,67.8,67.9697874058761
"1768","1866-11-03",67.8,67.34,67.5696085529582
"1769","1866-11-04",67.7699933598934,67.3099933145146,67.5396017161719
"1770","1866-11-05",67.74,67.28,67.5096082050547
"1771","1866-11-06",67.74,67.4,67.5697861473603
"1772","1866-11-07",68.08,67.57,67.8245206396625
"1773","1866-11-08",68.49,68.2,68.3448461846246
"1774","1866-11-09",68.49,68.2,68.3448461846246
"1775","1866-11-10",69.08,68.43,68.7542318697548
"1776","1866-11-11",69.3245670740178,68.7542318697548,69.0388105262351
"1777","1866-11-12",69.57,69.08,69.3245670740178
"1778","1866-11-13",69.26,68.67,68.9643690611319
"1779","1866-11-14",69.2,68.85,69.0247781597305
"1780","1866-11-15",69.69,68.91,69.2989025887135
"1781","1866-11-16",70.24,69.63,69.9343349149758
"1782","1866-11-17",70.92,70.18,70.5490297594517
"1783","1866-11-18",71.1745432019061,70.3647568033885,70.7684917388692
"1784","1866-11-19",71.43,70.55,70.98863641457
"1785","1866-11-20",70.98,70.61,70.7947582805394
"1786","1866-11-21",71.75,70.92,71.333792833411
"1787","1866-11-22",72.73,72.01,72.3691045958149
"1788","1866-11-23",72.4,71.68,72.0391004941067
"1789","1866-11-24",72.27,71.68,71.97439544727
"1790","1866-11-25",72.2049707430174,71.2034156484083,71.7024444750403
"1791","1866-11-26",72.14,70.73,71.4315210533837
"1792","1866-11-27",71.05,69.44,70.2403872426683
"1793","1866-11-28",71.05,69.81,70.4272709963974
"1794","1866-11-29",71.0799936691049,70.2088605519275,70.6430843292255
"1795","1866-11-30",71.11,70.61,70.8595589881845
"1796","1866-12-01",71.11,70.61,70.8595589881845
"1797","1866-12-02",71.1399936744445,70.5799936242559,70.8594404435421
"1798","1866-12-03",71.17,70.55,70.859321899098
"1799","1866-12-04",71.24,70.67,70.9544276278796
"1800","1866-12-05",72.14,71.11,71.6231484926487
"1801","1866-12-06",72.07,71.56,71.8145472728193
"1802","1866-12-07",72.33,71.94,72.1347364312091
"1803","1866-12-08",72.79,72.2,72.4943997837074
"1804","1866-12-09",72.8899314034524,72.399723756379,72.6444140882929
"1805","1866-12-10",72.99,72.6,72.794738820879
"1806","1866-12-11",73.06,72.53,72.7945176507132
"1807","1866-12-12",72.66,72.2,72.4296348189055
"1808","1866-12-13",72.93,72.53,72.7297250097923
"1809","1866-12-14",72.73,72.33,72.5297242515095
"1810","1866-12-15",72.79,72.53,72.659883704834
"1811","1866-12-16",72.6949379255529,72.3648118908631,72.5296870832944
"1812","1866-12-17",72.6,72.2,72.399723756379
"1813","1866-12-18",72.73,72.27,72.4996351714959
"1814","1866-12-19",73.19,72.66,72.9245185105805
"1815","1866-12-20",74.28,73.19,73.7329858340214
"1816","1866-12-21",74.84,74.21,74.524334280824
"1817","1866-12-22",75.33,74.77,75.0494776797281
"1818","1866-12-23",75.2599674461795,74.8399672634883,75.0496735497449
"1819","1866-12-24",75.19,74.91,75.0498694202729
"1820","1866-12-25",75.618777429948,75.0149265146611,75.3162467999837
"1821","1866-12-26",76.05,75.12,75.583569643144
"1822","1866-12-27",76.19,75.47,75.8291454521281
"1823","1866-12-28",75.76,74.98,75.3689909710884
"1824","1866-12-29",75.26,74.42,74.8388214765572
"1825","1866-12-30",75.2249918577596,74.5249260314963,74.8741407558007
"1826","1866-12-31",75.19,74.63,74.909476703552
"1827","1867-01-01",75.3647968218585,74.909476703552,75.1367918652036
"1828","1867-01-02",75.54,75.19,75.3647968218584
"1829","1867-01-03",75.76,74.01,74.8798878204288
"1830","1867-01-04",74.91,74.42,74.6645980368206
"1831","1867-01-05",75.12,74.21,74.6636136280585
"1832","1867-01-06",74.9798692983657,73.9696106519428,74.4730269207159
"1833","1867-01-07",74.84,73.73,74.2829267059396
"1834","1867-01-08",74.77,74.35,74.5597042644349
"1835","1867-01-09",74.84,74.14,74.4891777374405
"1836","1867-01-10",75.33,74.77,75.0494776797281
"1837","1867-01-11",75.47,74.49,74.9783988892801
"1838","1867-01-12",74.84,74.56,74.6998688084524
"1839","1867-01-13",74.6647949170157,74.3145961436917,74.4894897311667
"1840","1867-01-14",74.49,74.07,74.2797031496492
"1841","1867-01-15",74.21,73.94,74.0748769826856
