"date","series","gold_rate","bond","wgt","price","price_clean","accrued_interest","current_yield","ytm","duration","convexity","maturity","registered"
1865-08-26,"5-20's, Coup.",1.44196228132373,"us_five_twenty_of_1864_redeemed_1869",0.0625,72.6440638265784,70.7364551309262,1.90760869565217,0.0848218925997152,0.152120626045058,3.57323345776692,14.2179692370364,4.18630136986301,0
1865-08-26,"5-20's, Coup.",1.44196228132373,"us_five_twenty_of_1864_redeemed_1870",0.0625,72.6440638265784,70.7364551309262,1.90760869565217,0.0848218925997152,0.136619856727348,4.27059829520318,20.7857932014174,5.18630136986301,0
1865-08-26,"5-20's, Coup.",1.44196228132373,"us_five_twenty_of_1864_redeemed_1871",0.0625,72.6440638265784,70.7364551309262,1.90760869565217,0.0848218925997152,0.126187864987926,4.91556938780857,28.1713537240397,6.18630136986301,0
1865-08-26,"5-20's, Coup.",1.44196228132373,"us_five_twenty_of_1864_redeemed_1872",0.0625,72.6440638265784,70.7364551309262,1.90760869565217,0.0848218925997152,0.118656089132533,5.51368887528582,36.2407253130463,7.18904109589041,0
1865-08-26,"5-20's, Coup.",1.44196228132373,"us_five_twenty_of_1864_redeemed_1873",0.0625,72.6440638265784,70.7364551309262,1.90760869565217,0.0848218925997152,0.113047808670095,6.06416768405398,44.8016461726341,8.18904109589041,0
1865-08-26,"5-20's, Coup.",1.44196228132373,"us_five_twenty_of_1864_redeemed_1874",0.0625,72.6440638265784,70.7364551309262,1.90760869565217,0.0848218925997152,0.108662181006496,6.57387992784561,53.7653683787955,9.18904109589041,0
1865-08-26,"5-20's, Coup.",1.44196228132373,"us_five_twenty_of_1864_redeemed_1875",0.0625,72.6440638265784,70.7364551309262,1.90760869565217,0.0848218925997152,0.105178233419079,7.04354322490671,63.0034161416451,10.1890410958904,0
1865-08-26,"5-20's, Coup.",1.44196228132373,"us_five_twenty_of_1864_redeemed_1876",0.0625,72.6440638265784,70.7364551309262,1.90760869565217,0.0848218925997152,0.102321984067903,7.47788967087006,72.4507612544266,11.1917808219178,0
1865-08-26,"5-20's, Coup.",1.44196228132373,"us_five_twenty_of_1864_redeemed_1877",0.0625,72.6440638265784,70.7364551309262,1.90760869565217,0.0848218925997152,0.0999767214551368,7.87682244086993,81.9674936277079,12.1917808219178,0
1865-08-26,"5-20's, Coup.",1.44196228132373,"us_five_twenty_of_1864_redeemed_1878",0.0625,72.6440638265784,70.7364551309262,1.90760869565217,0.0848218925997152,0.0980088794637745,8.24404378302667,91.5040981178382,13.1917808219178,0
1865-08-26,"5-20's, Coup.",1.44196228132373,"us_five_twenty_of_1864_redeemed_1879",0.0625,72.6440638265784,70.7364551309262,1.90760869565217,0.0848218925997152,0.0963384901459659,8.58180053078384,100.995530472915,14.1917808219178,0
1865-08-26,"5-20's, Coup.",1.44196228132373,"us_five_twenty_of_1864_redeemed_1880",0.0625,72.6440638265784,70.7364551309262,1.90760869565217,0.0848218925997152,0.094896454742709,8.89290617160781,110.409353564338,15.1945205479452,0
1865-08-26,"5-20's, Coup.",1.44196228132373,"us_five_twenty_of_1864_redeemed_1881",0.0625,72.6440638265784,70.7364551309262,1.90760869565217,0.0848218925997152,0.0936590699984635,9.17792001129459,119.65202729544,16.1945205479452,0
1865-08-26,"5-20's, Coup.",1.44196228132373,"us_five_twenty_of_1864_redeemed_1882",0.0625,72.6440638265784,70.7364551309262,1.90760869565217,0.0848218925997152,0.0925814458778079,9.43944027477406,128.706347919848,17.1945205479452,0
1865-08-26,"5-20's, Coup.",1.44196228132373,"us_five_twenty_of_1864_redeemed_1883",0.0625,72.6440638265784,70.7364551309262,1.90760869565217,0.0848218925997152,0.0916369917288417,9.67920667203039,137.539092520442,18.1945205479452,0
1865-08-26,"5-20's, Coup.",1.44196228132373,"us_five_twenty_of_1864_redeemed_1884",0.0625,72.6440638265784,70.7364551309262,1.90760869565217,0.0848218925997152,0.0907982641357954,9.89925998835052,146.142236337468,19.1972602739726,0
1865-08-26,"5-20's, Reg.",1.44196228132373,"us_five_twenty_of_1864_redeemed_1869",0.0625,72.7307512535791,70.8231425579269,1.90760869565217,0.0847180707223284,0.151786889422016,3.57371717204456,14.2203979911347,4.18630136986301,0
1865-08-26,"5-20's, Reg.",1.44196228132373,"us_five_twenty_of_1864_redeemed_1870",0.0625,72.7307512535791,70.8231425579269,1.90760869565217,0.0847180707223284,0.136340949807132,4.27130264483004,20.7901613220972,5.18630136986301,0
1865-08-26,"5-20's, Reg.",1.44196228132373,"us_five_twenty_of_1864_redeemed_1871",0.0625,72.7307512535791,70.8231425579269,1.90760869565217,0.0847180707223284,0.125945111740243,4.91654602555779,28.1785213613219,6.18630136986301,0
1865-08-26,"5-20's, Reg.",1.44196228132373,"us_five_twenty_of_1864_redeemed_1872",0.0625,72.7307512535791,70.8231425579269,1.90760869565217,0.0847180707223284,0.118439828018968,5.51495108269197,36.2514420549878,7.18904109589041,0
1865-08-26,"5-20's, Reg.",1.44196228132373,"us_five_twenty_of_1864_redeemed_1873",0.0625,72.7307512535791,70.8231425579269,1.90760869565217,0.0847180707223284,0.112851241237353,6.06574261574345,44.8167955894663,8.18904109589041,0
1865-08-26,"5-20's, Reg.",1.44196228132373,"us_five_twenty_of_1864_redeemed_1874",0.0625,72.7307512535791,70.8231425579269,1.90760869565217,0.0847180707223284,0.10848079143022,6.57579307728801,53.7858926188118,9.18904109589041,0
1865-08-26,"5-20's, Reg.",1.44196228132373,"us_five_twenty_of_1864_redeemed_1875",0.0625,72.7307512535791,70.8231425579269,1.90760869565217,0.0847180707223284,0.105008940977033,7.04580997230295,63.030218713488,10.1890410958904,0
1865-08-26,"5-20's, Reg.",1.44196228132373,"us_five_twenty_of_1864_redeemed_1876",0.0625,72.7307512535791,70.8231425579269,1.90760869565217,0.0847180707223284,0.10216256783516,7.48052246175254,72.4847533715043,11.1917808219178,0
1865-08-26,"5-20's, Reg.",1.44196228132373,"us_five_twenty_of_1864_redeemed_1877",0.0625,72.7307512535791,70.8231425579269,1.90760869565217,0.0847180707223284,0.0998253899461916,7.87983414884623,82.0095873634493,12.1917808219178,0
1865-08-26,"5-20's, Reg.",1.44196228132373,"us_five_twenty_of_1864_redeemed_1878",0.0625,72.7307512535791,70.8231425579269,1.90760869565217,0.0847180707223284,0.0978642953345943,8.24744359302185,91.5551834109636,13.1917808219178,0
1865-08-26,"5-20's, Reg.",1.44196228132373,"us_five_twenty_of_1864_redeemed_1879",0.0625,72.7307512535791,70.8231425579269,1.90760869565217,0.0847180707223284,0.0961995984012534,8.58559523839822,101.056467616681,14.1917808219178,0
1865-08-26,"5-20's, Reg.",1.44196228132373,"us_five_twenty_of_1864_redeemed_1880",0.0625,72.7307512535791,70.8231425579269,1.90760869565217,0.0847180707223284,0.0947624197959572,8.89710144969328,110.480995810886,15.1945205479452,0
1865-08-26,"5-20's, Reg.",1.44196228132373,"us_five_twenty_of_1864_redeemed_1881",0.0625,72.7307512535791,70.8231425579269,1.90760869565217,0.0847180707223284,0.0935291923479916,9.18251714766334,119.735122746659,16.1945205479452,0
1865-08-26,"5-20's, Reg.",1.44196228132373,"us_five_twenty_of_1864_redeemed_1882",0.0625,72.7307512535791,70.8231425579269,1.90760869565217,0.0847180707223284,0.0924551598999946,9.44443958302711,128.801619216902,17.1945205479452,0
1865-08-26,"5-20's, Reg.",1.44196228132373,"us_five_twenty_of_1864_redeemed_1883",0.0625,72.7307512535791,70.8231425579269,1.90760869565217,0.0847180707223284,0.0915138274195898,9.68460653682142,137.647203554984,18.1945205479452,0
1865-08-26,"5-20's, Reg.",1.44196228132373,"us_five_twenty_of_1864_redeemed_1884",0.0625,72.7307512535791,70.8231425579269,1.90760869565217,0.0847180707223284,0.0906778324150389,9.9050580962148,146.263825444025,19.1972602739726,0
1865-08-26,"10-40's",1.44196228132373,"us_ten_forty_1874",0.032258064516129,68.0496301955419,65.6311519346723,2.41847826086956,0.0761833344777626,0.110987174974307,6.37877932726882,49.5288052878383,8.51780821917808,0
